elevation,GID_0,NAME_0,GID_1,NAME_1,ENGTYPE_1
74.83333333,VNM,Vietnam,VNM.7_1,Bà Rịa - Vũng Tàu,Province
269.4605263,COL,Colombia,COL.5_1,Bolívar,Department
570.7142857,VEN,Venezuela,VEN.7_1,Carabobo,State
845.8,VEN,Venezuela,VEN.23_1,Vargas,State
435.1666667,VEN,Venezuela,VEN.16_1,Miranda,State
352.1764706,VEN,Venezuela,VEN.20_1,Sucre,State
63.33333333,TTO,Trinidad and Tobago,TTO.3_1,Couva-Tabaquite-Talparo,Region
342.8770492,CIV,Côte d'Ivoire,CIV.10_1,Savanes,District
171.9552239,GHA,Ghana,GHA.6_1,Northern,Region
344.8648649,BEN,Benin,BEN.4_1,Borgou,Department
163.75,THA,Thailand,THA.51_1,Ranong,Province
2.142857143,VNM,Vietnam,VNM.58_1,Tiền Giang,Province
96,PHL,Philippines,PHL.32_1,Guimaras,Province
625.1428571,VEN,Venezuela,VEN.4_1,Aragua,State
37.5,TTO,Trinidad and Tobago,TTO.5_1,Mayaro/Rio Claro,Region
426.1016949,CIV,Côte d'Ivoire,CIV.4_1,Denguélé,District
382.5826772,TCD,Chad,TCD.16_1,Moyen-Chari,Region
2.235294118,VNM,Vietnam,VNM.33_1,Kiên Giang,Province
283.5,PHL,Philippines,PHL.71_1,Southern Leyte,Province
571.9393939,CRI,Costa Rica,CRI.6_1,Puntarenas,Province
156.173913,VEN,Venezuela,VEN.2_1,Anzoátegui,State
118.8823529,VEN,Venezuela,VEN.17_1,Monagas,State
42,TTO,Trinidad and Tobago,TTO.9_1,Princes Town,Region
558.3950617,NGA,Nigeria,NGA.32_1,Plateau,State
362.3518519,TCD,Chad,TCD.20_1,Tandjilé,Region
597.254902,SSD,South Sudan,SSD.9_1,West Bahr-al-Ghazal,State
400.4018692,SSD,South Sudan,SSD.6_1,Unity,State
1658.680251,ETH,Ethiopia,ETH.8_1,Oromia,State
2.8,VNM,Vietnam,VNM.12_1,Cần Thơ,City
2,VNM,Vietnam,VNM.61_1,Vĩnh Long,Province
1.75,VNM,Vietnam,VNM.6_1,Bến Tre,Province
351.75,PHL,Philippines,PHL.52_1,Negros Oriental,Province
146,PHL,Philippines,PHL.30_1,Dinagat Islands,Province
1554.727273,CRI,Costa Rica,CRI.2_1,Cartago,Province
195.0869565,VEN,Venezuela,VEN.8_1,Cojedes,State
41,TTO,Trinidad and Tobago,TTO.13_1,Siparia,Region
42,TTO,Trinidad and Tobago,TTO.6_1,Penal-Debe,Region
276.5,TGO,Togo,TGO.2_1,Kara,Region
298.3396226,NGA,Nigeria,NGA.24_1,Kwara,State
505.0412371,CMR,Cameroon,CMR.7_1,Nord,Region
938.8584906,SOM,Somalia,SOM.17_1,Togdheer,Region
155.8333333,PHL,Philippines,PHL.15_1,Bohol,Province
928.6,CRI,Costa Rica,CRI.7_1,San José,Province
68.78571429,COL,Colombia,COL.28_1,Sucre,Department
1112.545455,VEN,Venezuela,VEN.22_1,Trujillo,State
133.705,VEN,Venezuela,VEN.13_1,Guárico,State
58.33884298,VEN,Venezuela,VEN.9_1,Delta Amacuro,State
240.6285714,SLE,Sierra Leone,SLE.2_1,Northern,Province
289.2702703,CIV,Côte d'Ivoire,CIV.14_1,Zanzan,District
366.65625,BEN,Benin,BEN.6_1,Donga,Department
390.1538462,TCD,Chad,TCD.15_1,Mayo-Kebbi Ouest,Region
712.9449541,SOM,Somalia,SOM.16_1,Sool,Region
1.6,VNM,Vietnam,VNM.24_1,Hậu Giang,Province
1.75,VNM,Vietnam,VNM.51_1,Sóc Trăng,Province
2,VNM,Vietnam,VNM.59_1,Trà Vinh,Province
166.125,PHL,Philippines,PHL.74_1,Surigao del Norte,Province
257.4285714,VEN,Venezuela,VEN.19_1,Portuguesa,State
18,GIN,Guinea,GIN.2_1,Conakry,Region
463.8947368,SSD,South Sudan,SSD.5_1,North Bahr-al-Ghazal,State
1368.25,ETH,Ethiopia,ETH.5_1,Dire Dawa,City
7.333333333,LKA,Sri Lanka,LKA.9_1,Jaffna,District
760.8125,PAN,Panama,PAN.1_1,Bocas del Toro,Province
138.1538462,PAN,Panama,PAN.4_1,Colón,Province
405.0730337,NGA,Nigeria,NGA.35_1,Taraba,State
401.0980392,TCD,Chad,TCD.13_1,Mandoul,Region
484.2571429,CAF,Central African Republic,CAF.1_1,Bamingui-Bangoran,Prefecture
11.6,LKA,Sri Lanka,LKA.13_1,Kilinochchi,District
138.8333333,THA,Thailand,THA.67_1,Surat Thani,Province
1.833333333,VNM,Vietnam,VNM.2_1,Bạc Liêu,Province
187.24,PAN,Panama,PAN.12_1,Panamá,Province
199.5,PAN,Panama,PAN.8_1,Kuna Yala,Indigenous Territory
169.2236842,COL,Colombia,COL.13_1,Córdoba,Department
558.3669725,GIN,Guinea,GIN.8_1,Nzérékoré,Region
434.5205479,SSD,South Sudan,SSD.3_1,Jungoli,State
2,VNM,Vietnam,VNM.13_1,Cà Mau,Province
297,PHL,Philippines,PHL.2_1,Agusan del Norte,Province
1929.710526,VEN,Venezuela,VEN.15_1,Mérida,State
281.8780488,CIV,Côte d'Ivoire,CIV.11_1,Vallée du Bandama,District
359.7435897,TGO,Togo,TGO.1_1,Centre,Region
324.75,NGA,Nigeria,NGA.15_1,Federal Capital Territory,State
228.2763158,NGA,Nigeria,NGA.26_1,Nassarawa,State
1693,ETH,Ethiopia,ETH.7_1,Harari People,State
43.14285714,LKA,Sri Lanka,LKA.19_1,Mullaitivu,District
143.5714286,THA,Thailand,THA.39_1,Phangnga,Province
210.5,PHL,Philippines,PHL.75_1,Surigao del Sur,Province
190.9,PAN,Panama,PAN.11_1,Panamá Oeste,Province
1227.359375,COL,Colombia,COL.22_1,Norte de Santander,Department
198.7102804,VEN,Venezuela,VEN.5_1,Barinas,State
370.4395604,CIV,Côte d'Ivoire,CIV.12_1,Woroba,District
291.8452381,NGA,Nigeria,NGA.31_1,Oyo,State
437.3461538,TCD,Chad,TCD.11_1,Logone Occidental,Region
457.3484848,TCD,Chad,TCD.12_1,Logone Oriental,Region
725.1084337,CAF,Central African Republic,CAF.5_1,Haute-Kotto,Prefecture
2435.5,ETH,Ethiopia,ETH.1_1,Addis Abeba,City
474.7529412,SOM,Somalia,SOM.12_1,Nugaal,Region
24.5,LKA,Sri Lanka,LKA.15_1,Mannar,District
76.57142857,LKA,Sri Lanka,LKA.25_1,Vavuniya,District
135.516129,THA,Thailand,THA.31_1,Nakhon Si Thammarat,Province
275.125,PHL,Philippines,PHL.3_1,Agusan del Sur,Province
613.7368421,PAN,Panama,PAN.10_1,Ngöbe Buglé,Indigenous Territory
227.0769231,PAN,Panama,PAN.3_1,Coclé,Province
234.3947368,PAN,Panama,PAN.5_1,Darién,Province
309.9772727,SLE,Sierra Leone,SLE.1_1,Eastern,Province
427.8034188,SSD,South Sudan,SSD.8_1,Warap,State
28.71428571,LKA,Sri Lanka,LKA.24_1,Trincomalee,District
604.8571429,PHL,Philippines,PHL.49_1,Misamis Oriental,Province
384.1,PAN,Panama,PAN.2_1,Chiriquí,Province
248.1142857,PAN,Panama,PAN.13_1,Veraguas,Province
322,PAN,Panama,PAN.6_1,Emberá,Indigenous Territory
981.802139,COL,Colombia,COL.2_1,Antioquia,Department
196.8205128,GHA,Ghana,GHA.2_1,Brong Ahafo,Region
155.75,GHA,Ghana,GHA.9_1,Volta,Region
194.85,BEN,Benin,BEN.5_1,Collines,Department
102.3181818,LKA,Sri Lanka,LKA.2_1,Anuradhapura,District
235.0606061,COL,Colombia,COL.12_1,Chocó,Department
954.2,VEN,Venezuela,VEN.21_1,Táchira,State
232.1411765,NGA,Nigeria,NGA.23_1,Kogi,State
588.3707865,ETH,Ethiopia,ETH.6_1,Gambela Peoples,State
83.28571429,THA,Thailand,THA.18_1,Krabi,Province
281.9411765,PHL,Philippines,PHL.79_1,Zamboanga del Norte,Province
426.4285714,PHL,Philippines,PHL.48_1,Misamis Occidental,Province
773.8214286,PHL,Philippines,PHL.16_1,Bukidnon,Province
183,SLE,Sierra Leone,SLE.4_1,Western,Province
63.63492063,SLE,Sierra Leone,SLE.3_1,Southern,Province
454.5,LBR,Liberia,LBR.8_1,Lofa,County
470.9661017,CAF,Central African Republic,CAF.10_1,Nana-Grébizi,Economic Prefecture
1430.90566,ETH,Ethiopia,ETH.10_1,"Southern Nations, Nationalities and Peoples",State
31.88888889,LKA,Sri Lanka,LKA.22_1,Puttalam,District
445.4885714,VEN,Venezuela,VEN.6_1,Bolívar,State
66.94827586,GUY,Guyana,GUY.1_1,Barima-Waini,Region
265.6153846,TGO,Togo,TGO.4_1,Plateaux,Region
500.7935484,CAF,Central African Republic,CAF.15_1,Ouham,Prefecture
674.5120482,CAF,Central African Republic,CAF.4_1,Haut-Mbomou,Prefecture
70,LKA,Sri Lanka,LKA.21_1,Polonnaruwa,District
399.1,PHL,Philippines,PHL.41_1,Lanao del Norte,Province
206.5714286,PAN,Panama,PAN.7_1,Herrera,Province
104.826484,VEN,Venezuela,VEN.3_1,Apure,State
336.6363636,CIV,Côte d'Ivoire,CIV.8_1,Montagnes,District
305,NGA,Nigeria,NGA.30_1,Osun,State
156.8241758,NGA,Nigeria,NGA.7_1,Benue,State
990.5925926,CMR,Cameroon,CMR.1_1,Adamaoua,Region
95.21428571,LKA,Sri Lanka,LKA.14_1,Kurunegala,District
34.125,LKA,Sri Lanka,LKA.4_1,Batticaloa,District
58,THA,Thailand,THA.48_1,Phuket,Province
283.375,PHL,Philippines,PHL.80_1,Zamboanga del Sur,Province
888.2,PHL,Philippines,PHL.42_1,Lanao del Sur,Province
194.2,PAN,Panama,PAN.9_1,Los Santos,Province
1095.235955,COL,Colombia,COL.27_1,Santander,Department
314.8928571,LBR,Liberia,LBR.3_1,Gbapolu,County
172.4102564,CIV,Côte d'Ivoire,CIV.6_1,Lacs,District
86,NGA,Nigeria,NGA.28_1,Ogun,State
472.2142857,NGA,Nigeria,NGA.13_1,Ekiti,State
286.5,LKA,Sri Lanka,LKA.16_1,Matale,District
94.26666667,THA,Thailand,THA.70_1,Trang,Province
132.375,PHL,Philippines,PHL.81_1,Zamboanga Sibugay,Province
177.1666667,PHL,Philippines,PHL.27_1,Davao del Norte,Province
548.6153846,PHL,Philippines,PHL.26_1,Compostela Valley,Province
458.3846154,PHL,Philippines,PHL.29_1,Davao Oriental,Province
247.3802817,CIV,Côte d'Ivoire,CIV.9_1,Sassandra-Marahoué,District
188.4347826,NGA,Nigeria,NGA.29_1,Ondo,State
773.4947368,CAF,Central African Republic,CAF.14_1,Ouham-Pendé,Prefecture
452.744186,SSD,South Sudan,SSD.4_1,Lakes,State
92.11111111,THA,Thailand,THA.40_1,Phatthalung,Province
93.41666667,THA,Thailand,THA.64_1,Songkhla,Province
44.35294118,GUY,Guyana,GUY.7_1,Pomeroon-Supenaam,Region
287.6666667,LBR,Liberia,LBR.12_1,Nimba,County
221.8266667,GHA,Ghana,GHA.1_1,Ashanti,Region
114.2,BEN,Benin,BEN.12_1,Zou,Department
95.11111111,BEN,Benin,BEN.11_1,Plateau,Department
548.6,CAF,Central African Republic,CAF.13_1,Ouaka,Prefecture
194.7514793,SOM,Somalia,SOM.11_1,Mudug,Region
67.66666667,LKA,Sri Lanka,LKA.1_1,Ampara,District
252.8125,PHL,Philippines,PHL.44_1,Maguindanao,Province
324.6666667,PHL,Philippines,PHL.53_1,North Cotabato,Province
64,PLW,Palau,PLW.10_1,Ngardmau,State
115.6428571,LBR,Liberia,LBR.4_1,Grand Cape Mount,County
249.76,LBR,Liberia,LBR.2_1,Bong,County
129.5344828,NGA,Nigeria,NGA.12_1,Edo,State
212.6533333,SOM,Somalia,SOM.6_1,Galguduud,Region
631.2857143,LKA,Sri Lanka,LKA.11_1,Kandy,District
686.1666667,LKA,Sri Lanka,LKA.3_1,Badulla,District
184.7,LKA,Sri Lanka,LKA.18_1,Moneragala,District
469.6315789,PHL,Philippines,PHL.28_1,Davao del Sur,Province
58,PLW,Palau,PLW.12_1,Ngchesar,State
128.6666667,CIV,Côte d'Ivoire,CIV.3_1,Comoé,District
103,BEN,Benin,BEN.7_1,Kouffo,Department
34.6,LKA,Sri Lanka,LKA.7_1,Gampaha,District
278.3333333,LKA,Sri Lanka,LKA.12_1,Kegalle,District
344.3225806,MYS,Malaysia,MYS.13_1,Sabah,State
357.4078947,COL,Colombia,COL.3_1,Arauca,Intendancy
350.5107914,GUY,Guyana,GUY.2_1,Cuyuni-Mazaruni,Region
197.1666667,CIV,Côte d'Ivoire,CIV.13_1,Yamoussoukro,Autonomous district
195.1132075,GHA,Ghana,GHA.4_1,Eastern,Region
207.3333333,NGA,Nigeria,NGA.14_1,Enugu,State
1129.207547,CMR,Cameroon,CMR.6_1,Nord-Ouest,Region
1290.5,LKA,Sri Lanka,LKA.20_1,Nuwara Eliya,District
83,THA,Thailand,THA.61_1,Satun,Province
2295.521739,COL,Colombia,COL.6_1,Boyacá,Department
34.11111111,GUY,Guyana,GUY.5_1,Essequibo Islands-West Demerara,Region
60.16666667,LBR,Liberia,LBR.1_1,Bomi,County
125.0921053,GHA,Ghana,GHA.10_1,Western,Region
44.7,BEN,Benin,BEN.3_1,Atlantique,Department
20.33333333,BEN,Benin,BEN.10_1,Ouémé,Department
16,LKA,Sri Lanka,LKA.5_1,Colombo,District
199,FSM,Micronesia,FSM.3_1,Pohnpei,State
16.33333333,GUY,Guyana,GUY.3_1,Demerara-Mahaica,Region
71.83333333,LBR,Liberia,LBR.11_1,Montserrado,County
121.7142857,LBR,Liberia,LBR.9_1,Margibi,County
62.63157895,TGO,Togo,TGO.3_1,Maritime,Region
29.5,BEN,Benin,BEN.9_1,Mono,Department
64.05,NGA,Nigeria,NGA.11_1,Ebonyi,State
142.8548387,NGA,Nigeria,NGA.9_1,Cross River,State
617.3842795,SSD,South Sudan,SSD.10_1,West Equatoria,State
61.16666667,LKA,Sri Lanka,LKA.10_1,Kalutara,District
464.6363636,LKA,Sri Lanka,LKA.23_1,Ratnapura,District
41,THA,Thailand,THA.38_1,Pattani,Province
500.7857143,PHL,Philippines,PHL.72_1,Sultan Kudarat,Province
124.826087,LBR,Liberia,LBR.5_1,GrandBassa,County
171.5306122,CIV,Côte d'Ivoire,CIV.5_1,Gôh-Djiboua,District
80.8,CIV,Côte d'Ivoire,CIV.7_1,Lagunes,District
10.18181818,NGA,Nigeria,NGA.25_1,Lagos,State
69.46153846,NGA,Nigeria,NGA.4_1,Anambra,State
844.1153846,CAF,Central African Republic,CAF.11_1,Nana-Mambéré,Prefecture
593.3942857,CAF,Central African Republic,CAF.9_1,Mbomou,Prefecture
47.5,MYS,Malaysia,MYS.10_1,Perlis,State
305.0833333,THA,Thailand,THA.76_1,Yala,Province
270.5,PHL,Philippines,PHL.9_1,Basilan,Province
554.9230769,PHL,Philippines,PHL.70_1,South Cotabato,Province
78.08,GUY,Guyana,GUY.9_1,Upper Demerara-Berbice,Region
17.45454545,GUY,Guyana,GUY.6_1,Mahaica-Berbice,Region
223.3,LBR,Liberia,LBR.6_1,GrandGedeh,County
126.8414634,CIV,Côte d'Ivoire,CIV.2_1,Bas-Sassandra,District
39.97916667,NGA,Nigeria,NGA.10_1,Delta,State
398.2702703,CMR,Cameroon,CMR.9_1,Sud-Ouest,Region
488.6458333,CAF,Central African Republic,CAF.6_1,Kémo,Prefecture
55.71428571,LKA,Sri Lanka,LKA.8_1,Hambantota,District
175.4193548,MYS,Malaysia,MYS.2_1,Kedah,State
130.9090909,THA,Thailand,THA.33_1,Narathiwat,Province
128.9084746,COL,Colombia,COL.32_1,Vichada,Commissiary
181.7663551,GUY,Guyana,GUY.4_1,East Berbice-Corentyne,Region
138.2142857,LBR,Liberia,LBR.13_1,River Cess,County
102.5,GHA,Ghana,GHA.3_1,Central,Region
1061.205128,CMR,Cameroon,CMR.8_1,Ouest,Region
69.6,LKA,Sri Lanka,LKA.6_1,Galle,District
168,LKA,Sri Lanka,LKA.17_1,Matara,District
452.375,PHL,Philippines,PHL.67_1,Sarangani,Province
260.627907,COL,Colombia,COL.9_1,Casanare,Intendancy
401.7652495,VEN,Venezuela,VEN.1_1,Amazonas,State
43.09090909,GHA,Ghana,GHA.5_1,Greater Accra,Region
650.36,CMR,Cameroon,CMR.2_1,Centre,Region
657.828125,SSD,South Sudan,SSD.1_1,Central Equatoria,State
347.6,MYS,Malaysia,MYS.3_1,Kelantan,State
121.4,PHL,Philippines,PHL.73_1,Sulu,Province
14.4,SUR,Suriname,SUR.5_1,Nickerie,District
10.83333333,SUR,Suriname,SUR.3_1,Coronie,District
13,SUR,Suriname,SUR.8_1,Saramacca,District
11.75,SUR,Suriname,SUR.2_1,Commewijne,District
23.69230769,SUR,Suriname,SUR.4_1,Marowijne,District
94,NGA,Nigeria,NGA.17_1,Imo,State
89.53333333,NGA,Nigeria,NGA.1_1,Abia,State
653.834375,CMR,Cameroon,CMR.3_1,Est,Region
658.08,SSD,South Sudan,SSD.2_1,Eastern Equatoria,State
340.3442623,MYS,Malaysia,MYS.9_1,Perak,State
1895.875,COL,Colombia,COL.14_1,Cundinamarca,Department
7,SUR,Suriname,SUR.10_1,Wanica,District
115.1428571,LBR,Liberia,LBR.15_1,Sinoe,County
561.2903226,CAF,Central African Republic,CAF.12_1,Ombella-M'Poko,Prefecture
197.1282051,MYS,Malaysia,MYS.16_1,Trengganu,State
1670.6,COL,Colombia,COL.7_1,Caldas,Department
360.8275862,GUY,Guyana,GUY.8_1,Potaro-Siparuni,Region
31.875,SUR,Suriname,SUR.6_1,Para,District
159.8389831,GUF,French Guiana,GUF.2_1,Saint-Laurent-du-Maroni,Arrondissement
190.6666667,LBR,Liberia,LBR.14_1,River Gee,County
40,CIV,Côte d'Ivoire,CIV.1_1,Abidjan,Autonomous district
510.38,CAF,Central African Republic,CAF.3_1,Basse-Kotto,Prefecture
631.251497,IDN,Indonesia,IDN.1_1,Aceh,Province
1754.785714,COL,Colombia,COL.25_1,Risaralda,Department
116.3307087,GUF,French Guiana,GUF.1_1,Cayenne,Arrondissement
17.70833333,NGA,Nigeria,NGA.33_1,Rivers,State
41.76190476,NGA,Nigeria,NGA.3_1,Akwa Ibom,State
67,MYS,Malaysia,MYS.11_1,Pulau Pinang,State
36.5,PHL,Philippines,PHL.77_1,Tawi-Tawi,Province
1624.202899,COL,Colombia,COL.29_1,Tolima,Department
195.3231707,SUR,Suriname,SUR.9_1,Sipaliwini,District
83.39130435,SUR,Suriname,SUR.1_1,Brokopondo,District
13.51724138,NGA,Nigeria,NGA.6_1,Bayelsa,State
304.6721311,CMR,Cameroon,CMR.5_1,Littoral,Region
622.4705882,CAF,Central African Republic,CAF.8_1,Mambéré-Kadéï,Prefecture
583.9013761,COD,Democratic Republic of the Congo,COD.1_1,Bas-Uélé,Province
249.61,SOM,Somalia,SOM.8_1,Hiiraan,Region
237.3201821,BRA,Brazil,BRA.23_1,Roraima,State
80.44444444,LBR,Liberia,LBR.10_1,Maryland,County
447.69375,COD,Democratic Republic of the Congo,COD.20_1,Nord-Ubangi,Province
795.9850187,COD,Democratic Republic of the Congo,COD.5_1,Haut-Uélé,Province
1254.483871,COL,Colombia,COL.30_1,Valle del Cauca,Department
56.7,LBR,Liberia,LBR.7_1,GrandKru,County
508.1052632,CAF,Central African Republic,CAF.7_1,Lobaye,Prefecture
673.3152174,KEN,Kenya,KEN.43_1,Turkana,County
468.4155844,SOM,Somalia,SOM.2_1,Bakool,Region
33,BRN,Brunei,BRN.2_1,Brunei and Muara,District
315.2111111,MYS,Malaysia,MYS.14_1,Sarawak,State
432.2449799,COL,Colombia,COL.20_1,Meta,Department
391.3265306,COD,Democratic Republic of the Congo,COD.23_1,Sud-Ubangi,Province
41,BRN,Brunei,BRN.4_1,Tutong,District
225,BRN,Brunei,BRN.3_1,Temburong,District
1705.25,COL,Colombia,COL.24_1,Quindío,Department
224.8962264,MYS,Malaysia,MYS.8_1,Pahang,State
57.11111111,BRN,Brunei,BRN.1_1,Belait,District
223.9454545,GUY,Guyana,GUY.10_1,Upper Takutu-Upper Essequibo,Region
446,CAF,Central African Republic,CAF.2_1,Bangui,Autonomous Commune
578.0350877,KEN,Kenya,KEN.25_1,Marsabit,County
457.7560976,IDN,Indonesia,IDN.29_1,Sulawesi Utara,Province
133.3880952,BRA,Brazil,BRA.3_1,Amapá,State
559.1842105,KEN,Kenya,KEN.24_1,Mandera,County
440.912037,IDN,Indonesia,IDN.32_1,Sumatera Utara,Province
368.8916084,IDN,Indonesia,IDN.15_1,Kalimantan Timur,Province
542.2962963,CAF,Central African Republic,CAF.16_1,Sangha-Mbaéré,Economic Prefecture
1297.190476,UGA,Uganda,UGA.28_1,Kotido,District
280.2030075,SOM,Somalia,SOM.7_1,Gedo,Region
37.9047619,IDN,Indonesia,IDN.16_1,Kepulauan Riau,Province
152.3429952,COL,Colombia,COL.15_1,Guainía,Commissiary
284.2677165,SOM,Somalia,SOM.5_1,Bay,Region
1698.216667,COL,Colombia,COL.17_1,Huila,Department
223,GNQ,Equatorial Guinea,GNQ.2_1,Bioko Norte,Province
827.5,UGA,Uganda,UGA.58_1,Yumbe,District
775.6,UGA,Uganda,UGA.41_1,Moyo,District
1031.535714,UGA,Uganda,UGA.27_1,Kitgum,District
124.5882353,SOM,Somalia,SOM.14_1,Shabeellaha Dhexe,Region
140.96,MYS,Malaysia,MYS.15_1,Selangor,State
819.5,GNQ,Equatorial Guinea,GNQ.3_1,Bioko Sur,Province
544.3956835,CMR,Cameroon,CMR.10_1,Sud,Region
377.3589744,COG,Republic of Congo,COG.7_1,Likouala,Region
1023.072917,COD,Democratic Republic of the Congo,COD.6_1,Ituri,Province
945.8823529,UGA,Uganda,UGA.3_1,Arua,District
318.3053892,KEN,Kenya,KEN.46_1,Wajir,County
820,UGA,Uganda,UGA.1_1,Adjumani,District
921.6764706,UGA,Uganda,UGA.8_1,Gulu,District
1501.862069,COL,Colombia,COL.10_1,Cauca,Department
1037.941176,UGA,Uganda,UGA.49_1,Pader,District
78.64935065,SOM,Somalia,SOM.15_1,Shabeellaha Hoose,Region
405.6787879,COD,Democratic Republic of the Congo,COD.18_1,Mongala,Province
1245.84,UGA,Uganda,UGA.40_1,Moroto,District
164.4444444,MYS,Malaysia,MYS.7_1,Negeri Sembilan,State
345.1477273,COL,Colombia,COL.8_1,Caquetá,Intendancy
231.2777778,COL,Colombia,COL.16_1,Guaviare,Commissiary
970.8888889,UGA,Uganda,UGA.47_1,Nebbi,District
55.5,MYS,Malaysia,MYS.1_1,Johor,State
1076.159574,COL,Colombia,COL.21_1,Nariño,Department
450.1506024,COG,Republic of Congo,COG.12_1,Sangha,Region
1062.473684,UGA,Uganda,UGA.2_1,Apac,District
1064.909091,UGA,Uganda,UGA.33_1,Lira,District
1478.407407,KEN,Kenya,KEN.47_1,West Pokot,County
276.4375,IDN,Indonesia,IDN.18_1,Maluku Utara,Province
195.9740437,BRA,Brazil,BRA.14_1,Pará,State
1267.1,UGA,Uganda,UGA.45_1,Nakapiripirit,District
1180.225806,KEN,Kenya,KEN.37_1,Samburu,County
69.33333333,MYS,Malaysia,MYS.6_1,Melaka,State
570.0526316,GAB,Gabon,GAB.9_1,Wouleu-Ntem,Province
507.2435678,COD,Democratic Republic of the Congo,COD.25_1,Tshopo,Province
970.4444444,UGA,Uganda,UGA.36_1,Masindi,District
1085.846154,UGA,Uganda,UGA.22_1,Katakwi,District
49.73863636,IDN,Indonesia,IDN.24_1,Riau,Province
103.2727668,BRA,Brazil,BRA.4_1,Amazonas,State
162.6842105,GNQ,Equatorial Guinea,GNQ.6_1,Litoral,Province
570.0769231,GNQ,Equatorial Guinea,GNQ.4_1,Centro Sur,Province
592.7,GNQ,Equatorial Guinea,GNQ.5_1,Kié-Ntem,Province
337.8491803,COD,Democratic Republic of the Congo,COD.2_1,Équateur,Province
53,SOM,Somalia,SOM.3_1,Banaadir,Region
195.916129,COL,Colombia,COL.31_1,Vaupés,Commissiary
628.7647059,GNQ,Equatorial Guinea,GNQ.7_1,Wele-Nzas,Province
633.2857143,UGA,Uganda,UGA.31_1,Lake Albert,Water body
1065.4,UGA,Uganda,UGA.14_1,Kaberamaido,District
1062,UGA,Uganda,UGA.55_1,Soroti,District
468.5972222,KEN,Kenya,KEN.9_1,Isiolo,County
78.69642857,SOM,Somalia,SOM.9_1,Jubbada Dhexe,Region
167.2790698,IDN,Indonesia,IDN.12_1,Kalimantan Barat,Province
409.4252577,COD,Democratic Republic of the Congo,COD.26_1,Tshuapa,Province
185,STP,São Tomé and Príncipe,STP.1_1,Príncipe,Municipality
1022.833333,UGA,Uganda,UGA.9_1,Hoima,District
1060.181818,UGA,Uganda,UGA.46_1,Nakasongola,District
1081.25,UGA,Uganda,UGA.29_1,Kumi,District
1933.4,UGA,Uganda,UGA.20_1,Kapchorwa,District
477.6269841,GAB,Gabon,GAB.6_1,Ogooué-Ivindo,Province
1097.8,UGA,Uganda,UGA.34_1,Luwero,District
1057.2,UGA,Uganda,UGA.23_1,Kayunga,District
1062.384615,UGA,Uganda,UGA.17_1,Kamuli,District
1408.34375,KEN,Kenya,KEN.1_1,Baringo,County
26,SGP,Singapore,SGP.3_1,North,Region
14,SGP,Singapore,SGP.4_1,North-East,Region
325.0222222,ECU,Ecuador,ECU.8_1,Esmeraldas,Province
474.0405405,COL,Colombia,COL.23_1,Putumayo,Intendancy
467.7837838,COG,Republic of Congo,COG.3_1,Cuvette-Ouest,Region
1133.727273,UGA,Uganda,UGA.25_1,Kiboga,District
1084,UGA,Uganda,UGA.50_1,Pallisa,District
1750,UGA,Uganda,UGA.54_1,Sironko,District
1925.666667,KEN,Kenya,KEN.42_1,Trans Nzoia,County
1956.888889,KEN,Kenya,KEN.5_1,Elgeyo-Marakwet,County
39.62411348,SOM,Somalia,SOM.10_1,Jubbada Hoose,Region
631.4831461,IDN,Indonesia,IDN.27_1,Sulawesi Tengah,Province
2369.5,ECU,Ecuador,ECU.4_1,Carchi,Province
1040.5,UGA,Uganda,UGA.5_1,Bundibugyo,District
1193.181818,UGA,Uganda,UGA.24_1,Kibale,District
1742.75,UGA,Uganda,UGA.38_1,Mbale,District
1934.8,KEN,Kenya,KEN.3_1,Bungoma,County
177.1578947,GAB,Gabon,GAB.1_1,Estuaire,Province
1302.461538,UGA,Uganda,UGA.30_1,Kyenjojo,District
1099.875,UGA,Uganda,UGA.10_1,Iganga,District
1137.6,UGA,Uganda,UGA.56_1,Tororo,District
2111,KEN,Kenya,KEN.44_1,Uasin Gishu,County
151.1328125,KEN,Kenya,KEN.7_1,Garissa,County
443.0882353,IDN,Indonesia,IDN.6_1,Gorontalo,Province
2299.866667,ECU,Ecuador,ECU.11_1,Imbabura,Province
1207.418605,COD,Democratic Republic of the Congo,COD.19_1,Nord-Kivu,Province
1418.2,UGA,Uganda,UGA.13_1,Kabarole,District
1244.764706,UGA,Uganda,UGA.43_1,Mubende,District
1262.75,KEN,Kenya,KEN.4_1,Busia,County
1890.37037,KEN,Kenya,KEN.20_1,Laikipia,County
484.8709677,IDN,Indonesia,IDN.30_1,Sumatera Barat,Province
135.6928251,IDN,Indonesia,IDN.14_1,Kalimantan Tengah,Province
268.3333333,ECU,Ecuador,ECU.9_1,Galápagos,Province
696.3846154,ECU,Ecuador,ECU.22_1,Sucumbios,Province
1159.6,UGA,Uganda,UGA.44_1,Mukono,District
1134.5,UGA,Uganda,UGA.11_1,Jinja,District
1141.833333,UGA,Uganda,UGA.4_1,Bugiri,District
1161.5,UGA,Uganda,UGA.7_1,Busia,District
1520.772727,KEN,Kenya,KEN.26_1,Meru,County
354.530303,COG,Republic of Congo,COG.4_1,Cuvette,Region
1399.727273,UGA,Uganda,UGA.21_1,Kasese,District
