temp_difference,GID_0,NAME_0,GID_1,NAME_1,ENGTYPE_1
5.844489265,GRL,Greenland,GRL.2_1,Northeast Greenland National Park,National Park
6.734685209,CAN,Canada,CAN.8_1,Nunavut,Territory
6.951349065,RUS,Russia,RUS.4_1,Arkhangel'sk,Region
9.200434371,RUS,Russia,RUS.35_1,Krasnoyarsk,Territory
5.899977437,GRL,Greenland,GRL.3_1,Qaasuitsup,Commune
4.429017668,SJM,Svalbard and Jan Mayen,SJM.2_1,Svalbard,Territory
8.901068147,CAN,Canada,CAN.6_1,Northwest Territories,Territory
10.48602738,RUS,Russia,RUS.60_1,Sakha,Republic
8.265397464,RUS,Russia,RUS.80_1,Yamal-Nenets,Autonomous Province
6.868553138,GRL,Greenland,GRL.5_1,Sermersooq,Commune
8.637724762,RUS,Russia,RUS.12_1,Chukot,Autonomous Province
8.951659156,USA,United States,USA.2_1,Alaska,State
3.945215025,SJM,Svalbard and Jan Mayen,SJM.1_1,Jan Mayen,Territory
6.836049715,NOR,Norway,NOR.5_1,Finnmark,County
7.654811917,RUS,Russia,RUS.46_1,Nenets,Autonomous Province
6.311726675,NOR,Norway,NOR.17_1,Troms,County
8.640322292,FIN,Finland,FIN.2_1,Lapland,Province
7.070556046,RUS,Russia,RUS.45_1,Murmansk,Region
11.23376912,CAN,Canada,CAN.13_1,Yukon,Territory
5.515085176,NOR,Norway,NOR.10_1,Nordland,County
8.717154167,SWE,Sweden,SWE.10_1,Norrbotten,County
8.708552266,RUS,Russia,RUS.32_1,Komi,Republic
7.516219637,GRL,Greenland,GRL.4_1,Qeqqata,Commune
7.770815573,RUS,Russia,RUS.26_1,Karelia,Republic
4.668536872,ISL,Iceland,ISL.7_1,Vestfirðir,Region
5.049323222,ISL,Iceland,ISL.2_1,Hálshreppur,Region
8.227666676,FIN,Finland,FIN.3_1,Oulu,Province
8.334759916,SWE,Sweden,SWE.18_1,Västerbotten,County
10.23192935,RUS,Russia,RUS.40_1,Maga Buryatdan,Region
5.79455092,ISL,Iceland,ISL.4_1,Norðurland vestra,Region
4.777271703,ISL,Iceland,ISL.1_1,Austurland,Region
9.757999463,RUS,Russia,RUS.30_1,Khanty-Mansiy,Autonomous Province
5.096007333,ISL,Iceland,ISL.8_1,Vesturland,Region
6.148781713,NOR,Norway,NOR.9_1,Nord-Trøndelag,County
8.511486865,SWE,Sweden,SWE.6_1,Jämtland,County
5.019536245,ISL,Iceland,ISL.5_1,Suðurland,Region
8.598820454,RUS,Russia,RUS.24_1,Kamchatka,Territory
5.070746667,ISL,Iceland,ISL.3_1,Höfuðborgarsvæði,Region
6.688434376,NOR,Norway,NOR.15_1,Sør-Trøndelag,County
12.46237957,RUS,Russia,RUS.18_1,Irkutsk,Region
7.97523692,FIN,Finland,FIN.5_1,Western Finland,Province
5.03201398,ISL,Iceland,ISL.6_1,Suðurnes,Independent Town
8.669221197,SWE,Sweden,SWE.19_1,Västernorrland,County
7.732227253,FIN,Finland,FIN.1_1,Eastern Finland,Province
8.951719864,CAN,Canada,CAN.11_1,Québec,Province
5.118641666,NOR,Norway,NOR.8_1,Møre og Romsdal,County
6.069634721,GRL,Greenland,GRL.1_1,Kujalleq,Commune
8.790634718,NOR,Norway,NOR.6_1,Hedmark,County
12.32354142,RUS,Russia,RUS.28_1,Khabarovsk,Territory
3.01298495,FRO,Faroe Islands,FRO.1_1,Eysturoyar,Region
2.9718699,FRO,Faroe Islands,FRO.2_1,Norderøerne,Region
7.166471793,NOR,Norway,NOR.11_1,Oppland,County
8.714316811,SWE,Sweden,SWE.3_1,Gävleborg,County
3.15374995,FRO,Faroe Islands,FRO.6_1,Vågø,Region
3.0281601,FRO,Faroe Islands,FRO.4_1,Streymoyar,Region
9.306722124,SWE,Sweden,SWE.2_1,Dalarna,County
4.68071675,NOR,Norway,NOR.14_1,Sogn og Fjordane,County
9.595348799,RUS,Russia,RUS.66_1,Sverdlovsk,Region
7.498986604,FIN,Finland,FIN.4_1,Southern Finland,Province
2.99311995,FRO,Faroe Islands,FRO.5_1,Suðuroyar,Region
8.096562812,RUS,Russia,RUS.78_1,Vologda,Region
8.672768511,RUS,Russia,RUS.55_1,Perm',Territory
7.755363567,RUS,Russia,RUS.38_1,Leningrad,Region
5.190781657,NOR,Norway,NOR.7_1,Hordaland,County
7.811430252,NOR,Norway,NOR.4_1,Buskerud,County
8.642676458,SWE,Sweden,SWE.17_1,Värmland,County
8.597468608,RUS,Russia,RUS.31_1,Kirov,Region
10.2185929,RUS,Russia,RUS.69_1,Tomsk,Region
6.28424975,GBR,United Kingdom,GBR.3_1,Scotland,Kingdom
8.986755777,CAN,Canada,CAN.5_1,Newfoundland and Labrador,Province
7.838370696,SWE,Sweden,SWE.16_1,Uppsala,County
7.753093769,NOR,Norway,NOR.1_1,Akershus,County
6.4071002,ALA,Åland,ALA.5_1,Geta,Municipality
8.41571206,SWE,Sweden,SWE.20_1,Västmanland,County
6.43889,ALA,Åland,ALA.2_1,Eckerö,Municipality
6.6503201,ALA,Åland,ALA.6_1,Hammarland,Municipality
6.5224199,ALA,Åland,ALA.3_1,Finström,Municipality
5.6463499,ALA,Åland,ALA.15_1,Sund,Municipality
4.836,ALA,Åland,ALA.16_1,Vårdö,Municipality
6.892774582,RUS,Russia,RUS.14_1,City of St. Petersburg,City
7.191468983,NOR,Norway,NOR.16_1,Telemark,County
7.17605495,NOR,Norway,NOR.12_1,Oslo,County
7.041528195,SWE,Sweden,SWE.15_1,Stockholm,County
6.04004,ALA,Åland,ALA.12_1,Mariehamn,Municipality
5.2421999,ALA,Åland,ALA.10_1,Lemland,Municipality
4.9359498,ALA,Åland,ALA.11_1,Lumparland,Municipality
4.3360901,ALA,Åland,ALA.4_1,Föglö,Municipality
10.32506199,CAN,Canada,CAN.2_1,British Columbia,Province
12.3576846,CAN,Canada,CAN.1_1,Alberta,Province
11.47223861,CAN,Canada,CAN.12_1,Saskatchewan,Province
10.7464281,CAN,Canada,CAN.3_1,Manitoba,Province
7.919396656,SWE,Sweden,SWE.11_1,Orebro,County
4.21137,ALA,Åland,ALA.8_1,Kökar,Municipality
10.17888161,RUS,Russia,RUS.73_1,Tyumen',Region
5.6749726,NOR,Norway,NOR.13_1,Rogaland,County
7.106256782,NOR,Norway,NOR.2_1,Ãstfold,County
6.685703912,NOR,Norway,NOR.3_1,Aust-Agder,County
5.722897015,NOR,Norway,NOR.19_1,Vestfold,County
7.094496404,EST,Estonia,EST.1_1,Harju,County
7.835588,EST,Estonia,EST.6_1,Lääne-Viru,County
8.569451359,RUS,Russia,RUS.33_1,Kostroma,Region
7.824097815,SWE,Sweden,SWE.14_1,Södermanland,County
7.798051032,EST,Estonia,EST.3_1,Ida-Viru,County
7.28516251,SWE,Sweden,SWE.21_1,Västra Götaland,County
8.134024262,EST,Estonia,EST.4_1,Järva,County
8.235245427,RUS,Russia,RUS.49_1,Novgorod,Region
5.32007045,NOR,Norway,NOR.18_1,Vest-Agder,County
5.347722525,EST,Estonia,EST.2_1,Hiiu,County
7.207052315,EST,Estonia,EST.7_1,Lääne,County
7.254542211,EST,Estonia,EST.11_1,Rapla,County
7.892997351,SWE,Sweden,SWE.12_1,Östergötland,County
8.134994715,EST,Estonia,EST.5_1,Jõgeva,County
7.119330882,EST,Estonia,EST.9_1,Peipsi,Water body
7.842258479,RUS,Russia,RUS.57_1,Pskov,Region
8.040788886,RUS,Russia,RUS.81_1,Yaroslavl',Region
8.054749732,RUS,Russia,RUS.72_1,Tver',Region
5.781959307,EST,Estonia,EST.12_1,Saare,County
6.966859223,EST,Estonia,EST.8_1,Pärnu,County
7.841836652,EST,Estonia,EST.15_1,Viljandi,County
7.981095347,EST,Estonia,EST.13_1,Tartu,County
8.842345905,RUS,Russia,RUS.74_1,Udmurt,Republic
10.51629573,RUS,Russia,RUS.51_1,Omsk,Region
14.83387846,RUS,Russia,RUS.83_1,Zabaykal'ye,Territory
8.048655915,SWE,Sweden,SWE.7_1,Jönköping,County
8.26510225,SWE,Sweden,SWE.8_1,Kalmar,County
8.0584755,EST,Estonia,EST.14_1,Valga,County
7.755085556,EST,Estonia,EST.10_1,Põlva,County
6.665163505,SWE,Sweden,SWE.4_1,Gotland,County
7.057661658,LVA,Latvia,LVA.3_1,Riga,Province
7.510881878,LVA,Latvia,LVA.4_1,Vidzeme,Province
7.751718647,EST,Estonia,EST.16_1,Võru,County
8.092175927,RUS,Russia,RUS.47_1,Nizhegorod,Region
6.644219357,LVA,Latvia,LVA.1_1,Kurzeme,Province
6.677102643,DNK,Denmark,DNK.3_1,Nordjylland,Region
8.430077008,RUS,Russia,RUS.19_1,Ivanovo,Region
7.617095223,SWE,Sweden,SWE.5_1,Halland,County
7.630028948,LVA,Latvia,LVA.2_1,Latgale,Province
8.224167651,RUS,Russia,RUS.41_1,Mariy-El,Republic
7.990991868,SWE,Sweden,SWE.9_1,Kronoberg,County
10.46236573,RUS,Russia,RUS.50_1,Novosibirsk,Region
13.04007891,RUS,Russia,RUS.9_1,Buryat,Republic
8.099470005,RUS,Russia,RUS.44_1,Moskva,Region
13.7307987,RUS,Russia,RUS.3_1,Amur,Region
10.99859186,CAN,Canada,CAN.9_1,Ontario,Province
6.727342815,DNK,Denmark,DNK.2_1,Midtjylland,Region
7.377564031,LVA,Latvia,LVA.5_1,Zemgale,Province
8.572326237,RUS,Russia,RUS.76_1,Vladimir,Region
9.864780717,RUS,Russia,RUS.36_1,Kurgan,Region
10.55336727,RUS,Russia,RUS.27_1,Kemerovo,Region
8.763633567,RUS,Russia,RUS.68_1,Tatarstan,Republic
6.956115525,SWE,Sweden,SWE.13_1,Skåne,County
7.443884381,SWE,Sweden,SWE.1_1,Blekinge,County
6.992275233,LTU,Lithuania,LTU.8_1,Telšiai,County
10.02373285,RUS,Russia,RUS.6_1,Bashkortostan,Republic
6.634367928,LTU,Lithuania,LTU.3_1,Klaipedos,County
7.387177731,LTU,Lithuania,LTU.6_1,Šiauliai,County
7.892979753,LTU,Lithuania,LTU.5_1,Panevezio,County
8.074946699,RUS,Russia,RUS.13_1,Chuvash,Republic
10.21804523,RUS,Russia,RUS.11_1,Chelyabinsk,Region
5.51354726,DNK,Denmark,DNK.1_1,Hovedstaden,Region
7.914026915,BLR,Belarus,BLR.6_1,Vitsyebsk,Region
6.480083385,DNK,Denmark,DNK.5_1,Syddanmark,Region
4.744789189,DNK,Denmark,DNK.4_1,Sjælland,Region
7.983440698,RUS,Russia,RUS.64_1,Smolensk,Region
7.630198557,RUS,Russia,RUS.43_1,Moscow City,City
7.309576216,GBR,United Kingdom,GBR.1_1,England,Kingdom
8.149275869,LTU,Lithuania,LTU.9_1,Utenos,County
7.453504716,LTU,Lithuania,LTU.7_1,Taurages,County
7.899725524,LTU,Lithuania,LTU.2_1,Kauno,County
8.018533691,LTU,Lithuania,LTU.10_1,Vilniaus,County
5.516277281,IRL,Ireland,IRL.5_1,Donegal,County
7.426089003,RUS,Russia,RUS.21_1,Kaliningrad,Region
8.003816239,RUS,Russia,RUS.23_1,Kaluga,Region
8.715243497,RUS,Russia,RUS.59_1,Ryazan',Region
10.69097415,KAZ,Kazakhstan,KAZ.7_1,North Kazakhstan,Region
11.37733753,RUS,Russia,RUS.29_1,Khakass,Republic
6.527650878,GBR,United Kingdom,GBR.2_1,Northern Ireland,Province
7.783759505,LTU,Lithuania,LTU.4_1,Marijampoles,County
8.445419027,RUS,Russia,RUS.42_1,Mordovia,Republic
8.047151186,BLR,Belarus,BLR.3_1,Hrodna,Region
7.952255201,BLR,Belarus,BLR.5_1,Minsk,Region
7.088634365,DEU,Germany,DEU.15_1,Schleswig-Holstein,State
7.245322285,POL,Poland,POL.11_1,Pomorskie,Province|Voivodeship
8.333413812,RUS,Russia,RUS.70_1,Tula,Region
9.272206968,RUS,Russia,RUS.75_1,Ul'yanovsk,Region
10.00397775,RUS,Russia,RUS.62_1,Samara,Region
11.24628892,KAZ,Kazakhstan,KAZ.10_1,Qostanay,Region
6.482270018,IRL,Ireland,IRL.21_1,Sligo,County
6.402145729,IRL,Ireland,IRL.12_1,Leitrim,County
7.314177287,DEU,Germany,DEU.8_1,Mecklenburg-Vorpommern,State
7.452000275,POL,Poland,POL.16_1,Zachodniopomorskie,Province|Voivodeship
7.710121997,POL,Poland,POL.14_1,Warmińsko-Mazurskie,Province|Voivodeship
8.492024515,LTU,Lithuania,LTU.1_1,Alytaus,County
8.293404336,BLR,Belarus,BLR.4_1,Mahilyow,Region
11.29940699,KAZ,Kazakhstan,KAZ.8_1,Pavlodar,Region
6.40503299,IRL,Ireland,IRL.16_1,Mayo,County
6.79556698,IRL,Ireland,IRL.2_1,Cavan,County
7.01489602,IRL,Ireland,IRL.18_1,Monaghan,County
6.1568398,IMN,Isle of Man,IMN.4_1,Michael, 
6.3215599,IMN,Isle of Man,IMN.2_1,Garff, 
8.290183658,POL,Poland,POL.10_1,Podlaskie,Province|Voivodeship
10.61205741,RUS,Russia,RUS.53_1,Orenburg,Region
11.45826898,RUS,Russia,RUS.2_1,Altay,Territory
8.093196845,RUS,Russia,RUS.61_1,Sakhalin,Region
6.885040936,IRL,Ireland,IRL.20_1,Roscommon,County
5.8628001,IMN,Isle of Man,IMN.6_1,Rushen, 
7.311296633,IRL,Ireland,IRL.15_1,Louth,County
8.165082199,RUS,Russia,RUS.8_1,Bryansk,Region
9.009509887,RUS,Russia,RUS.54_1,Penza,Region
6.991871683,IRL,Ireland,IRL.14_1,Longford,County
7.278390842,IRL,Ireland,IRL.17_1,Meath,County
7.738958822,DEU,Germany,DEU.9_1,Niedersachsen,State
8.200726089,POL,Poland,POL.2_1,Kujawsko-Pomorskie,Province|Voivodeship
8.963974896,RUS,Russia,RUS.67_1,Tambov,Region
13.18489518,RUS,Russia,RUS.71_1,Tuva,Republic
6.577200534,IRL,Ireland,IRL.7_1,Galway,County
7.1338411,IRL,Ireland,IRL.24_1,Westmeath,County
7.131940025,IRL,Ireland,IRL.6_1,Dublin,County
7.2347234,DEU,Germany,DEU.5_1,Bremen,State
7.49906998,DEU,Germany,DEU.6_1,Hamburg,State
8.271537673,POL,Poland,POL.15_1,Wielkopolskie,Province|Voivodeship
8.316607185,RUS,Russia,RUS.52_1,Orel,Region
11.30611642,KAZ,Kazakhstan,KAZ.2_1,Aqmola,Region
7.14693603,IRL,Ireland,IRL.9_1,Kildare,County
6.441561341,GBR,United Kingdom,GBR.4_1,Wales,Principality
6.820292388,NLD,Netherlands,NLD.3_1,Friesland,Province
7.032158342,NLD,Netherlands,NLD.5_1,Groningen,Province
8.129941913,DEU,Germany,DEU.4_1,Brandenburg,State
8.353836054,POL,Poland,POL.7_1,Mazowieckie,Province|Voivodeship
8.724883774,RUS,Russia,RUS.39_1,Lipetsk,Region
12.33337797,CHN,China,CHN.11_1,Heilongjiang,Province
7.246215511,IRL,Ireland,IRL.19_1,Offaly,County
8.239458164,BLR,Belarus,BLR.1_1,Brest,Region
8.552583786,BLR,Belarus,BLR.2_1,Homyel',Region
13.648202,CHN,China,CHN.19_1,Nei Mongol,Autonomous Region
6.384861987,IRL,Ireland,IRL.3_1,Clare,County
7.10599607,IRL,Ireland,IRL.22_1,Tipperary,County
7.2303729,IRL,Ireland,IRL.11_1,Laoighis,County
6.5271009,IRL,Ireland,IRL.26_1,Wicklow,County
6.5937822,NLD,Netherlands,NLD.9_1,Noord-Holland,Province
7.932156192,NLD,Netherlands,NLD.1_1,Drenthe,Province
7.882644877,POL,Poland,POL.5_1,Lubuskie,Province|Voivodeship
6.53044195,NLD,Netherlands,NLD.6_1,IJsselmeer,Water body
8.302774586,DEU,Germany,DEU.13_1,Sachsen-Anhalt,State
7.203215533,IRL,Ireland,IRL.10_1,Kilkenny,County
6.5490949,IRL,Ireland,IRL.1_1,Carlow,County
6.056634933,IRL,Ireland,IRL.25_1,Wexford,County
7.591299957,NLD,Netherlands,NLD.2_1,Flevoland,Province
7.971023088,NLD,Netherlands,NLD.10_1,Overijssel,Province
9.831878883,RUS,Russia,RUS.63_1,Saratov,Region
6.551589162,IRL,Ireland,IRL.13_1,Limerick,County
7.85021992,DEU,Germany,DEU.3_1,Berlin,State
11.49801903,RUS,Russia,RUS.16_1,Gorno-Altay,Republic
5.894161568,IRL,Ireland,IRL.8_1,Kerry,County
7.999557088,NLD,Netherlands,NLD.4_1,Gelderland,Province
7.75083592,DEU,Germany,DEU.10_1,Nordrhein-Westfalen,State
8.354700418,RUS,Russia,RUS.37_1,Kursk,Region
6.072919253,IRL,Ireland,IRL.4_1,Cork,County
6.924771617,IRL,Ireland,IRL.23_1,Waterford,County
7.882570033,NLD,Netherlands,NLD.11_1,Utrecht,Province
8.384502819,POL,Poland,POL.3_1,Łódzkie,Province|Voivodeship
8.380788786,UKR,Ukraine,UKR.2_1,Chernihiv,Region
8.356513508,UKR,Ukraine,UKR.21_1,Sumy,Region
7.1833694,NLD,Netherlands,NLD.14_1,Zuid-Holland,Province
8.372553245,POL,Poland,POL.4_1,Lubelskie,Province|Voivodeship
9.230080492,RUS,Russia,RUS.79_1,Voronezh,Region
13.87177943,MNG,Mongolia,MNG.14_1,Hövsgöl,Province
8.835622868,UKR,Ukraine,UKR.25_1,Volyn,Region
8.392946689,UKR,Ukraine,UKR.19_1,Rivne,Region
6.037413467,NLD,Netherlands,NLD.13_1,Zeeuwse meren,Water body
8.173998239,NLD,Netherlands,NLD.8_1,Noord-Brabant,Province
8.000401836,NLD,Netherlands,NLD.7_1,Limburg,Province
8.433437843,POL,Poland,POL.1_1,Dolnośląskie,Province|Voivodeship
10.81389344,KAZ,Kazakhstan,KAZ.13_1,West Kazakhstan,Region
6.228547171,NLD,Netherlands,NLD.12_1,Zeeland,Province
7.993386777,DEU,Germany,DEU.7_1,Hessen,State
8.096649778,DEU,Germany,DEU.16_1,Thüringen,State
7.904741441,DEU,Germany,DEU.14_1,Sachsen,State
8.544753539,UKR,Ukraine,UKR.27_1,Zhytomyr,Region
12.50193186,KAZ,Kazakhstan,KAZ.5_1,East Kazakhstan,Region
7.530047142,BEL,Belgium,BEL.2_1,Vlaanderen,Region
8.39049461,UKR,Ukraine,UKR.12_1,Kiev,Region
8.851641885,POL,Poland,POL.13_1,Świętokrzyskie,Province|Voivodeship
8.885162101,RUS,Russia,RUS.7_1,Belgorod,Region
11.37272996,KAZ,Kazakhstan,KAZ.3_1,Aqtöbe,Region
12.29835488,KAZ,Kazakhstan,KAZ.9_1,Qaraghandy,Region
8.241651572,POL,Poland,POL.8_1,Opolskie,Province|Voivodeship
8.57105014,POL,Poland,POL.12_1,Śląskie,Province|Voivodeship
9.801581142,RUS,Russia,RUS.77_1,Volgograd,Region
7.606039097,FRA,France,FRA.7_1,Hauts-de-France,Region
7.960309228,DEU,Germany,DEU.11_1,Rheinland-Pfalz,State
8.074084242,CZE,Czech Republic,CZE.13_1,Ústecký,Region
7.70163365,CZE,Czech Republic,CZE.6_1,Liberecký,Region
7.491248085,BEL,Belgium,BEL.3_1,Wallonie,Region
8.177882295,CZE,Czech Republic,CZE.5_1,Královéhradecký,Region
8.404380639,POL,Poland,POL.9_1,Podkarpackie,Province|Voivodeship
13.00677956,MNG,Mongolia,MNG.22_1,Uvs,Province
8.361009265,CZE,Czech Republic,CZE.12_1,Středočeský,Region
8.593459623,UKR,Ukraine,UKR.14_1,L'viv,Region
8.413023172,UKR,Ukraine,UKR.10_1,Khmel'nyts'kyy,Region
7.726822625,UKR,Ukraine,UKR.11_1,Kiev City,Independent City
8.574896486,DEU,Germany,DEU.2_1,Bayern, 
8.0430036,CZE,Czech Republic,CZE.3_1,Karlovarský,Region
8.317698245,CZE,Czech Republic,CZE.8_1,Olomoucký,Region
9.335521587,POL,Poland,POL.6_1,Małopolskie,Province|Voivodeship
8.469346578,UKR,Ukraine,UKR.18_1,Poltava,Region
8.858641428,UKR,Ukraine,UKR.8_1,Kharkiv,Region
13.97453822,MNG,Mongolia,MNG.18_1,Selenge,Province
8.348732392,CZE,Czech Republic,CZE.7_1,Moravskoslezský,Region
8.400818402,UKR,Ukraine,UKR.22_1,Ternopil',Region
14.63516162,MNG,Mongolia,MNG.4_1,Bulgan,Province
13.87267748,MNG,Mongolia,MNG.6_1,Dornod,Province
8.544977217,FRA,France,FRA.6_1,Grand Est,Region
7.38926202,LUX,Luxembourg,LUX.1_1,Diekirch,District
8.2632804,CZE,Czech Republic,CZE.11_1,Prague,Region
8.383865262,CZE,Czech Republic,CZE.9_1,Pardubický,Region
8.262318949,UKR,Ukraine,UKR.1_1,Cherkasy,Region
9.619359827,RUS,Russia,RUS.58_1,Rostov,Region
7.271325576,FRA,France,FRA.9_1,Normandie,Region
8.635678311,CZE,Czech Republic,CZE.10_1,Plzeňský,Region
9.497426993,UKR,Ukraine,UKR.15_1,Luhans'k,Region
12.27860368,MNG,Mongolia,MNG.2_1,Bayan-Ölgiy,Province
13.88387204,MNG,Mongolia,MNG.9_1,Dzavhan,Province
7.90616198,LUX,Luxembourg,LUX.3_1,Luxembourg,District
7.9026699,LUX,Luxembourg,LUX.2_1,Grevenmacher,District
8.483437898,DEU,Germany,DEU.1_1,Baden-Württemberg,State
8.281009459,CZE,Czech Republic,CZE.4_1,Kraj Vysočina,Region
8.952072188,UKR,Ukraine,UKR.24_1,Vinnytsya,Region
13.98566252,MNG,Mongolia,MNG.5_1,Darhan-Uul,Municipality
8.192849027,DEU,Germany,DEU.12_1,Saarland,State
8.719357472,CZE,Czech Republic,CZE.1_1,Jihočeský,Region
8.587825906,CZE,Czech Republic,CZE.2_1,Jihomoravský,Region
9.5626911,SVK,Slovakia,SVK.8_1,Žilinský,Region
8.556172794,CZE,Czech Republic,CZE.14_1,Zlínský,Region
8.934590451,SVK,Slovakia,SVK.5_1,Prešovský,Region
8.999747342,UKR,Ukraine,UKR.7_1,Ivano-Frankivs'k,Region
12.57430317,RUS,Russia,RUS.82_1,Yevrey,Autonomous Region
12.01390061,USA,United States,USA.24_1,Minnesota,State
4.8572798,JEY,Jersey,JEY.9_1,Saint Ouen,Parish
9.201266915,SVK,Slovakia,SVK.6_1,Trenčiansky,Region
14.81093836,MNG,Mongolia,MNG.12_1,Hentiy,Province
8.29254606,FRA,France,FRA.8_1,Île-de-France,Region
8.824687278,UKR,Ukraine,UKR.23_1,Transcarpathia,Region
9.00103425,UKR,Ukraine,UKR.13_1,Kirovohrad,Region
9.10814993,UKR,Ukraine,UKR.5_1,Dnipropetrovs'k,Region
9.021704039,UKR,Ukraine,UKR.6_1,Donets'k,Region
10.70750768,KAZ,Kazakhstan,KAZ.4_1,Atyrau,Region
14.14662012,CHN,China,CHN.28_1,Xinjiang Uygur,Autonomous Region
13.34661616,MNG,Mongolia,MNG.1_1,Arhangay,Province
14.76769973,MNG,Mongolia,MNG.16_1,Orhon,Municipality
14.22744766,MNG,Mongolia,MNG.20_1,Töv,Province
11.44353156,USA,United States,USA.48_1,Washington,State
14.9030743,USA,United States,USA.13_1,Idaho,State
14.52463932,USA,United States,USA.27_1,Montana,State
13.06219412,USA,United States,USA.35_1,North Dakota,State
9.04612432,AUT,Austria,AUT.3_1,Niederösterreich,State
9.737990756,SVK,Slovakia,SVK.1_1,Banskobystrický,Region
9.159376719,SVK,Slovakia,SVK.3_1,Košický,Region
12.12940333,MNG,Mongolia,MNG.13_1,Hovd,Province
6.793688654,FRA,France,FRA.3_1,Bretagne,Region
9.065570506,FRA,France,FRA.4_1,Centre-Val de Loire,Region
9.283172324,SVK,Slovakia,SVK.7_1,Trnavský,Region
9.841633111,RUS,Russia,RUS.5_1,Astrakhan',Region
8.662634555,AUT,Austria,AUT.4_1,Oberösterreich,State
8.745069978,SVK,Slovakia,SVK.2_1,Bratislavský,Region
10.01677888,SVK,Slovakia,SVK.4_1,Nitriansky,Region
9.133177075,UKR,Ukraine,UKR.3_1,Chernivtsi,Region
8.49170918,FRA,France,FRA.12_1,Pays de la Loire,Region
9.622461313,HUN,Hungary,HUN.4_1,Borsod-Abaúj-Zemplén,County
9.12863178,MDA,Moldova,MDA.5_1,Briceni,District
9.692539925,MDA,Moldova,MDA.25_1,Ocniţa,District
12.68669452,RUS,Russia,RUS.56_1,Primor'ye,Territory
10.06732626,USA,United States,USA.23_1,Michigan,State
8.637054589,FRA,France,FRA.2_1,Bourgogne-Franche-Comté,Region
8.5348301,AUT,Austria,AUT.9_1,Wien,State
9.87461158,HUN,Hungary,HUN.16_1,Szabolcs-Szatmár-Bereg,County
9.979726467,MDA,Moldova,MDA.13_1,Donduseni,District
9.632706667,MDA,Moldova,MDA.31_1,Soroca,District
9.62034395,HUN,Hungary,HUN.13_1,Nógrád,County
9.630385581,HUN,Hungary,HUN.10_1,Heves,County
9.84297952,ROU,Romania,ROU.34_1,Satu Mare,County
9.712602838,ROU,Romania,ROU.7_1,Botoșani,County
9.5711333,MDA,Moldova,MDA.16_1,Edineţ,District
9.731184,MDA,Moldova,MDA.28_1,Rîşcani,District
9.974830175,MDA,Moldova,MDA.14_1,Drochia,District
9.5042715,MDA,Moldova,MDA.18_1,Floreşti,District
8.755314956,MDA,Moldova,MDA.36_1,Transnistria,Territorial Unit
8.597655848,UKR,Ukraine,UKR.17_1,Odessa,Region
9.567740273,UKR,Ukraine,UKR.16_1,Mykolayiv,Region
9.192310038,UKR,Ukraine,UKR.26_1,Zaporizhzhya,Region
9.988976132,RUS,Russia,RUS.22_1,Kalmyk,Republic
14.37077776,MNG,Mongolia,MNG.21_1,Ulaanbaatar,Municipality
10.72605887,CAN,Canada,CAN.4_1,New Brunswick,Province
8.196743583,AUT,Austria,AUT.5_1,Salzburg,State
9.409256435,AUT,Austria,AUT.1_1,Burgenland,State
9.314794082,HUN,Hungary,HUN.8_1,Gyor-Moson-Sopron,County
9.119578469,HUN,Hungary,HUN.14_1,Pest,County
10.18096971,HUN,Hungary,HUN.9_1,Hajdú-Bihar,County
9.118158269,ROU,Romania,ROU.27_1,Maramureș,County
9.640212208,ROU,Romania,ROU.36_1,Suceava,County
9.047519967,MDA,Moldova,MDA.30_1,Şoldăneşti,District
8.8409796,CHE,Switzerland,CHE.17_1,Schaffhausen,Canton
9.237479941,AUT,Austria,AUT.6_1,Steiermark,State
8.990197567,HUN,Hungary,HUN.12_1,Komárom-Esztergom,County
9.76163505,MDA,Moldova,MDA.20_1,Glodeni,District
9.6305799,MDA,Moldova,MDA.2_1,Bălţi,City
9.465955025,MDA,Moldova,MDA.29_1,Sîngerei,District
9.0367198,MDA,Moldova,MDA.27_1,Rezina,District
11.93746485,KAZ,Kazakhstan,KAZ.11_1,Qyzylorda,Region
13.20324709,MNG,Mongolia,MNG.10_1,Govi-Altay,Province
13.60086482,MNG,Mongolia,MNG.19_1,Sühbaatar,Province
8.9539423,CHE,Switzerland,CHE.1_1,Aargau,Canton
8.371766212,CHE,Switzerland,CHE.26_1,Zürich,Canton
7.750972,CHE,Switzerland,CHE.20_1,Thurgau,Canton
7.549267217,AUT,Austria,AUT.7_1,Tirol,State
8.78090525,HUN,Hungary,HUN.5_1,Budapest,Capital City
10.21825583,HUN,Hungary,HUN.11_1,Jász-Nagykun-Szolnok,County
9.854065995,ROU,Romania,ROU.6_1,Bistrița-Năsăud,County
9.727725025,MDA,Moldova,MDA.17_1,Făleşti,District
9.41466,MDA,Moldova,MDA.35_1,Teleneşti,District
8.901879775,MDA,Moldova,MDA.26_1,Orhei,District
12.95545001,MNG,Mongolia,MNG.3_1,Bayanhongor,Province
11.66672854,USA,United States,USA.20_1,Maine,State
8.3393197,CHE,Switzerland,CHE.11_1,Jura,Canton
8.503826767,CHE,Switzerland,CHE.4_1,Basel-Landschaft,Canton
8.31372025,CHE,Switzerland,CHE.19_1,Solothurn,Canton
7.717600022,CHE,Switzerland,CHE.16_1,Sankt Gallen,Canton
