GID_0,NAME_0,GID_1,NAME_1,ENGTYPE_1,Sand,Silt,Clay,OC,CN,pH
BDI,Burundi,BDI.10_1,Kirundo,Province,28.7,18.4,52.9,1.92,11.0,5.1
TZA,Tanzania,TZA.24_1,Simiyu,Region,64.375,11.2125,24.4625,0.7125,14.125,6.762499999999999
KEN,Kenya,KEN.14_1,Kilifi,County,86.0,5.3999999999999995,8.700000000000001,0.31,12.0,6.066666666666667
IDN,Indonesia,IDN.5_1,Bengkulu,Province,42.675,28.525000000000002,28.85,3.555,14.0,5.4
ECU,Ecuador,ECU.1_1,Azuay,Province,58.9,16.2,24.9,0.97,11.0,7.1
PER,Peru,PER.1_1,Amazonas,Region,51.00833333333333,20.875,28.116666666666664,1.5208333333333333,11.75,6.208333333333335
BRA,Brazil,BRA.18_1,Piau?�,State,64.81641791044775,9.801492537313433,25.423880597014925,0.9768656716417911,11.865671641791044,5.5776119402985085
BRA,Brazil,BRA.6_1,Cear?�,State,63.77368421052634,11.860526315789473,24.371052631578948,0.8584210526315789,11.368421052631579,6.1684210526315795
COG,Republic of Congo,COG.11_1,Pool,Region,70.7,8.333333333333334,21.033333333333335,0.82,11.666666666666666,5.633333333333334
BDI,Burundi,BDI.9_1,Kayanza,Province,28.7,18.4,52.9,1.92,11.0,5.1
BDI,Burundi,BDI.13_1,Muyinga,Province,28.7,18.4,52.9,1.92,11.0,5.1
TZA,Tanzania,TZA.8_1,Kigoma,Region,52.97142857142857,16.1,31.0,1.827142857142857,12.571428571428571,5.671428571428572
TZA,Tanzania,TZA.4_1,Geita,Region,64.28,13.440000000000001,22.3,0.806,13.6,5.6
TZA,Tanzania,TZA.9_1,Kilimanjaro,Region,56.7,17.919999999999998,25.44,1.2519999999999998,10.2,6.12
KEN,Kenya,KEN.39_1,Taita Taveta,County,74.6,9.6,15.9,0.39,12.0,6.4
IDN,Indonesia,IDN.28_1,Sulawesi Tenggara,Province,45.44,16.96,37.58,2.498,14.0,5.039999999999999
IDN,Indonesia,IDN.19_1,Maluku,Province,41.65714285714286,24.08571428571429,34.31428571428571,2.838571428571428,12.857142857142858,4.985714285714286
PNG,Papua New Guinea,PNG.18_1,Sandaun,Province,37.7,28.233333333333334,34.144444444444446,3.408888888888889,11.777777777777779,4.988888888888889
ECU,Ecuador,ECU.7_1,El Oro,Province,58.9,16.2,24.9,0.97,11.0,7.1
ECU,Ecuador,ECU.24_1,Zamora Chinchipe,Province,51.5,24.23333333333333,24.3,1.3133333333333332,10.333333333333334,7.099999999999999
COG,Republic of Congo,COG.1_1,Bouenza,Region,52.6,7.8,39.5,1.23,14.0,4.8
COD,Democratic Republic of the Congo,COD.13_1,Kwilu,Province,82.74736842105263,4.763157894736842,12.557894736842105,0.48999999999999994,12.368421052631579,5.689473684210528
BDI,Burundi,BDI.14_1,Mwaro,Province,28.7,18.4,52.9,1.92,11.0,5.1
BDI,Burundi,BDI.17_1,Ruyigi,Province,28.7,18.4,52.9,1.92,11.0,5.1
TZA,Tanzania,TZA.23_1,Shinyanga,Region,43.93333333333334,10.4,45.699999999999996,0.6,17.333333333333332,7.333333333333333
TZA,Tanzania,TZA.11_1,Manyara,Region,65.26153846153846,12.661538461538461,22.153846153846153,0.7407692307692307,12.076923076923077,6.13846153846154
KEN,Kenya,KEN.19_1,Kwale,County,74.6,9.6,15.9,0.38999999999999996,12.0,6.400000000000001
PNG,Papua New Guinea,PNG.5_1,East Sepik,Province,52.06363636363637,21.500000000000004,26.527272727272727,2.3645454545454547,12.818181818181818,5.709090909090909
PER,Peru,PER.21_1,Piura,Region,53.611111111111114,19.21111111111111,27.211111111111116,0.9500000000000001,11.222222222222221,6.800000000000001
ECU,Ecuador,ECU.12_1,Loja,Province,58.9,16.2,24.9,0.97,11.0,7.1
COG,Republic of Congo,COG.5_1,Kouilou,Region,62.95,9.4,27.650000000000002,1.515,10.0,5.45
COD,Democratic Republic of the Congo,COD.10_1,Kinshasa,Province,91.7,3.2999999999999994,5.1,0.27,12.0,5.900000000000001
BDI,Burundi,BDI.11_1,Makamba,Province,6.4,29.8,63.9,4.04,11.0,5.5
TZA,Tanzania,TZA.26_1,Tabora,Region,64.2388888888889,13.444444444444445,22.33333333333333,0.8261111111111111,13.777777777777779,5.633333333333335
TZA,Tanzania,TZA.25_1,Singida,Region,63.01666666666668,13.941666666666668,23.058333333333334,0.9041666666666668,13.666666666666666,5.574999999999999
IDN,Indonesia,IDN.17_1,Lampung,Province,54.21999999999999,16.64,29.159999999999997,1.9,13.2,5.279999999999999
PNG,Papua New Guinea,PNG.16_1,New Ireland,Province,32.7,30.3,37.1,3.28,12.0,4.9
AGO,Angola,AGO.4_1,Cabinda,Province,91.7,3.3,5.1,0.27,12.0,5.9
COD,Democratic Republic of the Congo,COD.11_1,Kongo-Central,Province,53.100000000000016,12.845454545454544,34.1,1.23,11.090909090909092,5.536363636363636
COD,Democratic Republic of the Congo,COD.12_1,Kwango,Province,78.5,6.875,14.725,0.5950000000000001,12.25,5.7250000000000005
COD,Democratic Republic of the Congo,COD.7_1,Kasa?�-Central,Province,48.849999999999994,10.73125,40.375,1.341875,13.1875,4.975
TZA,Tanzania,TZA.3_1,Dodoma,Region,56.63636363636365,16.19090909090909,27.181818181818176,1.0763636363636364,12.909090909090908,5.590909090909092
TZA,Tanzania,TZA.27_1,Tanga,Region,65.05,12.450000000000001,22.549999999999997,0.755,12.0,5.8500000000000005
PNG,Papua New Guinea,PNG.11_1,Madang,Province,42.79999999999999,25.833333333333332,31.450000000000003,3.0216666666666665,12.166666666666666,5.25
PNG,Papua New Guinea,PNG.4_1,East New Britain,Province,40.599999999999994,30.55,28.9,2.51,10.5,6.25
PER,Peru,PER.6_1,Cajamarca,Region,48.6,23.650000000000002,27.833333333333332,1.305,11.333333333333334,6.866666666666666
BRA,Brazil,BRA.27_1,Tocantins,State,53.18666666666667,16.62933333333334,30.179999999999993,1.532533333333333,12.84,5.498666666666668
BRA,Brazil,BRA.20_1,Rio Grande do Norte,State,73.43571428571428,9.885714285714286,16.714285714285715,0.4914285714285715,10.571428571428571,6.257142857142859
COD,Democratic Republic of the Congo,COD.14_1,Lomami,Province,42.869230769230775,13.261538461538462,43.85384615384615,1.493846153846154,13.0,4.9923076923076914
COD,Democratic Republic of the Congo,COD.24_1,Tanganyika,Province,36.809375,16.8375,46.284375000000004,1.8334375,13.28125,5.284375
TZA,Tanzania,TZA.7_1,Katavi,Region,59.92000000000002,16.413333333333338,23.679999999999996,0.9626666666666668,13.133333333333333,5.606666666666667
PNG,Papua New Guinea,PNG.22_1,Western,Province,58.48846153846154,16.31153846153846,25.146153846153844,1.268846153846154,13.23076923076923,5.500000000000001
PNG,Papua New Guinea,PNG.9_1,Hela,Province,40.6,30.55,28.9,2.51,10.5,6.25
PNG,Papua New Guinea,PNG.7_1,Enga,Province,35.6,26.3,38.025,2.94,11.25,5.65
PNG,Papua New Guinea,PNG.10_1,Jiwaka,Province,55.2,21.0,23.8,3.86,11.0,5.3
PER,Peru,PER.14_1,Lambayeque,Region,68.3,15.1,16.6,0.5,9.0,6.400000000000001
PER,Peru,PER.23_1,San Mart?�n,Region,55.47692307692308,14.83846153846154,29.684615384615388,1.8476923076923077,13.23076923076923,5.476923076923077
AGO,Angola,AGO.18_1,Zaire,Province,42.3125,15.4125,42.3,1.5225,11.25,5.3625
AGO,Angola,AGO.17_1,U?�ge,Province,63.70000000000001,10.011111111111113,26.34444444444445,1.0033333333333334,11.555555555555555,5.544444444444445
COD,Democratic Republic of the Congo,COD.8_1,Kasa?�-Oriental,Province,44.63333333333333,11.333333333333334,43.96666666666667,1.46,13.0,4.8999999999999995
TZA,Tanzania,TZA.14_1,Morogoro,Region,53.10555555555556,15.838888888888887,31.077777777777776,1.228888888888889,11.88888888888889,5.872222222222223
TZA,Tanzania,TZA.20_1,Pwani,Region,68.20000000000002,11.957142857142856,19.88571428571429,0.8142857142857142,12.571428571428571,5.8999999999999995
PNG,Papua New Guinea,PNG.21_1,Western Highlands,Province,31.3,24.8,43.8,3.34,12.0,5.0
PNG,Papua New Guinea,PNG.3_1,Chimbu,Province,43.95,25.65,30.450000000000003,3.57,11.5,5.1
PNG,Papua New Guinea,PNG.14_1,Morobe,Province,40.300000000000004,28.0375,31.725,3.2325,11.375,5.3375
PNG,Papua New Guinea,PNG.20_1,West New Britain,Province,37.96666666666667,30.46666666666667,31.633333333333336,2.766666666666666,11.0,5.8
PNG,Papua New Guinea,PNG.1_1,Bougainville,Autonomous Region,31.2,39.6,29.2,3.95,10.0,6.3
BRA,Brazil,BRA.15_1,Para?�ba,State,63.906666666666645,12.826666666666663,23.273333333333333,0.6820000000000002,10.333333333333334,6.540000000000002
COD,Democratic Republic of the Congo,COD.4_1,Haut-Lomami,Province,42.61724137931035,13.565517241379311,43.741379310344826,1.4827586206896552,13.379310344827585,5.134482758620691
IDN,Indonesia,IDN.4_1,Banten,Province,53.6,15.8,30.6,2.25,14.0,5.1
IDN,Indonesia,IDN.9_1,Jawa Barat,Province,47.166666666666664,23.28888888888889,29.56666666666667,2.1933333333333334,12.555555555555555,5.466666666666666
PNG,Papua New Guinea,PNG.19_1,Southern Highlands,Province,42.76666666666667,28.8,28.400000000000002,2.2733333333333334,10.0,6.733333333333333
PNG,Papua New Guinea,PNG.6_1,Eastern Highlands,Province,40.2,27.2,32.666666666666664,3.473333333333333,11.666666666666666,5.033333333333333
PER,Peru,PER.13_1,La Libertad,Region,60.075,16.0625,23.862499999999997,0.91125,10.75,7.012499999999999
AGO,Angola,AGO.12_1,Lunda Norte,Province,73.55714285714285,8.657142857142857,17.849999999999998,0.75,11.821428571428571,5.682142857142857
TZA,Tanzania,TZA.21_1,Rukwa,Region,57.63333333333333,15.883333333333333,26.48333333333333,1.0083333333333335,12.833333333333334,5.733333333333333
TZA,Tanzania,TZA.13_1,Mbeya,Region,65.82000000000001,14.053333333333335,20.14,0.9966666666666667,12.8,5.866666666666666
TZA,Tanzania,TZA.5_1,Iringa,Region,47.03333333333334,18.266666666666666,34.72222222222222,1.2922222222222222,12.0,5.48888888888889
IDN,Indonesia,IDN.10_1,Jawa Tengah,Province,43.27142857142858,17.25714285714286,39.528571428571425,1.1928571428571428,14.142857142857142,6.8428571428571425
IDN,Indonesia,IDN.11_1,Jawa Timur,Province,56.58,16.609999999999996,26.830000000000002,0.9870000000000001,13.0,6.789999999999999
PNG,Papua New Guinea,PNG.8_1,Gulf,Province,48.91111111111111,24.57777777777778,26.58888888888889,2.2277777777777774,12.0,6.066666666666666
PER,Peru,PER.26_1,Ucayali,Region,50.62666666666665,11.753333333333334,37.52333333333333,1.4549999999999996,13.3,5.060000000000001
BRA,Brazil,BRA.1_1,Acre,State,53.94883720930232,12.218604651162792,33.718604651162785,1.5295348837209304,13.534883720930232,5.013953488372094
BRA,Brazil,BRA.12_1,Mato Grosso,State,48.20791666666667,16.751250000000002,35.01250000000001,1.6936666666666667,12.445833333333333,5.355416666666668
BRA,Brazil,BRA.17_1,Pernambuco,State,68.44,10.408,21.18,0.5820000000000001,11.04,6.232000000000002
AGO,Angola,AGO.14_1,Malanje,Province,57.18095238095238,14.21904761904762,28.604761904761908,1.0166666666666668,11.80952380952381,5.647619047619047
PER,Peru,PER.2_1,Ancash,Region,58.900000000000006,16.2,24.9,0.9700000000000001,11.0,7.1
BRA,Brazil,BRA.22_1,Rond??nia,State,48.63728813559322,13.83050847457627,37.489830508474576,1.6747457627118645,12.779661016949152,5.1000000000000005
AGO,Angola,AGO.1_1,Bengo,Province,50.65,23.240000000000002,26.169999999999998,1.0150000000000001,10.5,6.470000000000001
AGO,Angola,AGO.6_1,Cuanza Norte,Province,58.48333333333333,11.183333333333332,30.36666666666667,1.02,12.0,5.616666666666667
COD,Democratic Republic of the Congo,COD.15_1,Lualaba,Province,38.8375,14.603124999999999,46.5,1.6209375,12.53125,5.0874999999999995
COD,Democratic Republic of the Congo,COD.3_1,Haut-Katanga,Province,49.896875,12.91875,37.121875,1.274375,13.28125,5.4937499999999995
TZA,Tanzania,TZA.10_1,Lindi,Region,58.25,12.39375,29.375,0.8981250000000001,13.0,5.86875
PNG,Papua New Guinea,PNG.2_1,Central,Province,46.614285714285714,23.614285714285717,29.814285714285713,2.7857142857142856,11.428571428571429,5.6428571428571415
PNG,Papua New Guinea,PNG.17_1,Oro,Province,52.9,21.366666666666664,25.8,2.763333333333333,12.333333333333334,5.6000000000000005
PER,Peru,PER.10_1,Hu?�nuco,Region,61.275,14.774999999999997,23.974999999999994,0.8775000000000001,10.75,6.899999999999999
AGO,Angola,AGO.13_1,Lunda Sul,Province,70.7,8.333333333333332,21.033333333333335,0.8199999999999998,11.666666666666666,5.633333333333333
ZMB,Zambia,ZMB.4_1,Luapula,Province,30.269230769230766,20.215384615384615,49.515384615384605,4.913846153846154,11.692307692307692,5.292307692307692
ZMB,Zambia,ZMB.8_1,Northern,Province,29.833333333333332,19.711111111111105,50.45555555555555,4.082222222222223,11.5,5.238888888888887
TZA,Tanzania,TZA.17_1,Njombe,Region,54.1,16.566666666666666,29.36666666666667,1.0499999999999998,11.666666666666666,6.133333333333333
IDN,Indonesia,IDN.20_1,Nusa Tenggara Barat,Province,58.9,16.2,24.9,0.97,11.0,7.1
IDN,Indonesia,IDN.21_1,Nusa Tenggara Timur,Province,55.75,19.799999999999997,24.45,1.355,10.625,6.5625
TLS,Timor-Leste,TLS.8_1,Ermera,District,53.6,15.8,30.6,2.25,14.0,5.1
TLS,Timor-Leste,TLS.11_1,Manatuto,District,58.9,16.2,24.9,0.97,11.0,7.1
TLS,Timor-Leste,TLS.13_1,Viqueque,District,58.9,16.2,24.9,0.97,11.0,7.1
BRA,Brazil,BRA.5_1,Bahia,State,64.6857142857143,11.753741496598638,23.61156462585034,0.8116326530612243,11.782312925170068,6.093197278911565
BRA,Brazil,BRA.2_1,Alagoas,State,68.73333333333333,11.050000000000002,20.266666666666666,1.03,12.333333333333334,5.883333333333334
ZMB,Zambia,ZMB.6_1,Muchinga,Province,46.324999999999996,16.466666666666665,37.208333333333336,1.3083333333333333,10.833333333333334,6.033333333333334
TZA,Tanzania,TZA.22_1,Ruvuma,Region,54.81666666666667,16.18888888888889,29.011111111111106,1.0561111111111112,12.166666666666666,5.650000000000001
BOL,Bolivia,BOL.6_1,Pando,Department,49.517647058823535,16.50588235294118,33.976470588235294,2.328823529411765,13.529411764705882,5.052941176470588
BRA,Brazil,BRA.26_1,Sergipe,State,58.95000000000001,14.0,27.049999999999997,1.4400000000000002,12.0,5.75
AGO,Angola,AGO.7_1,Cuanza Sul,Province,56.34615384615386,12.969230769230771,30.73076923076923,1.2461538461538462,11.923076923076923,5.623076923076923
MWI,Malawi,MWI.5_1,Chitipa,District,58.9,16.2,24.9,0.97,11.0,7.1
MWI,Malawi,MWI.8_1,Karonga,District,0.0,0.0,0.0,0.0,0.0,0.0
PNG,Papua New Guinea,PNG.13_1,Milne Bay,Province,32.7,30.3,37.1,3.28,12.0,4.9
PER,Peru,PER.20_1,Pasco,Region,50.45,22.175,27.375000000000004,3.4450000000000003,16.0,5.175
TZA,Tanzania,TZA.15_1,Mtwara,Region,64.91999999999999,11.4,23.72,1.136,12.0,5.82
PER,Peru,PER.16_1,Lima,Region,58.9,16.2,24.9,0.97,11.0,7.1
PER,Peru,PER.12_1,Jun?�n,Region,56.78000000000001,16.04,27.18,1.482,12.2,6.3
PER,Peru,PER.18_1,Madre de Dios,Region,53.471428571428575,14.847619047619048,31.657142857142862,1.879047619047619,13.952380952380953,5.242857142857141
BOL,Bolivia,BOL.3_1,El Beni,Department,53.18999999999999,16.494999999999997,30.124999999999993,1.5030000000000001,11.5,5.261666666666666
AGO,Angola,AGO.3_1,Bi??,Province,72.02777777777777,7.7444444444444445,20.28888888888889,0.7816666666666667,11.833333333333334,5.616666666666668
AGO,Angola,AGO.15_1,Moxico,Province,74.41190476190476,8.973809523809521,16.671428571428567,0.6414285714285715,12.119047619047619,6.014285714285715
ZMB,Zambia,ZMB.7_1,North-Western,Province,41.99333333333333,13.753333333333332,44.16333333333334,1.4983333333333333,13.266666666666667,5.173333333333333
MWI,Malawi,MWI.25_1,Rumphi,District,28.7,18.4,52.9,1.92,11.0,5.1
MOZ,Mozambique,MOZ.1_1,Cabo Delgado,Province,64.48571428571427,10.561904761904762,25.014285714285712,0.73,12.0,6.161904761904762
PER,Peru,PER.8_1,Cusco,Region,55.955000000000005,17.459999999999997,26.59499999999999,1.1869999999999998,11.45,6.749999999999998
AGO,Angola,AGO.9_1,Huambo,Province,33.13636363636363,17.200000000000003,49.65454545454545,1.887272727272727,11.545454545454545,5.072727272727272
MWI,Malawi,MWI.17_1,Mzimba,District,38.766666666666666,17.666666666666664,43.56666666666666,1.6033333333333333,11.0,5.766666666666666
MWI,Malawi,MWI.19_1,Nkhata Bay,District,0.0,0.0,0.0,0.0,0.0,0.0
MOZ,Mozambique,MOZ.8_1,Nassa,Province,50.18387096774193,14.193548387096774,35.65483870967743,1.2032258064516128,11.709677419354838,5.700000000000001
AUS,Australia,AUS.6_1,Northern Territory,Territory,70.71869688385269,9.99773371104816,19.302266288951838,0.5548158640226629,12.082152974504249,6.593484419263456
AUS,Australia,AUS.7_1,Queensland,State,51.26857749469214,16.040552016985135,32.6651804670913,0.7045859872611465,12.218683651804671,6.965180467091295
PER,Peru,PER.15_1,Lima Province,Province,58.9,16.2,24.9,0.97,11.0,7.1
PER,Peru,PER.9_1,Huancavelica,Region,58.89999999999999,16.2,24.900000000000002,0.9699999999999999,11.0,7.1000000000000005
BOL,Bolivia,BOL.4_1,La Paz,Department,58.214285714285715,17.060000000000006,24.76285714285714,1.2925714285714285,11.6,6.505714285714285
AGO,Angola,AGO.2_1,Benguela,Province,63.41818181818182,13.345454545454546,23.3,0.7863636363636364,11.909090909090908,6.154545454545455
ZMB,Zambia,ZMB.3_1,Eastern,Province,56.56666666666666,14.566666666666665,28.866666666666664,0.9583333333333334,10.5,6.416666666666665
PER,Peru,PER.5_1,Ayacucho,Region,58.9,16.199999999999996,24.899999999999995,0.9700000000000002,11.0,7.099999999999999
BRA,Brazil,BRA.9_1,Goi?�s,State,42.88924731182796,18.672043010752688,38.418279569892476,1.7486021505376343,12.709677419354838,5.597849462365591
ZMB,Zambia,ZMB.2_1,Copperbelt,Province,34.55,16.6,48.75,1.72,13.0,5.199999999999999
ZMB,Zambia,ZMB.1_1,Central,Province,37.290476190476184,16.809523809523803,45.89523809523809,1.611904761904762,11.0,5.395238095238095
MWI,Malawi,MWI.9_1,Kasungu,District,34.03333333333334,19.133333333333333,46.86666666666667,1.7333333333333334,12.0,4.999999999999999
MWI,Malawi,MWI.20_1,Nkhotakota,District,0.0,0.0,0.0,0.0,0.0,0.0
MDG,Madagascar,MDG.2_1,Antsiranana,Autonomous Province,31.35,19.075,49.55,2.145,11.25,5.0874999999999995
PER,Peru,PER.11_1,Ica,Region,61.875,15.349999999999998,22.799999999999997,1.0150000000000001,11.75,6.975
PER,Peru,PER.3_1,Apur?�mac,Region,58.9,16.2,24.900000000000002,0.9699999999999999,11.0,7.1000000000000005
PER,Peru,PER.22_1,Puno,Region,56.227777777777774,20.938888888888883,22.83333333333333,2.003888888888889,12.833333333333334,6.772222222222221
BOL,Bolivia,BOL.8_1,Santa Cruz,Department,58.21894736842106,20.771578947368415,21.054736842105267,1.1452631578947368,9.821052631578947,6.293684210526318
AGO,Angola,AGO.16_1,Namibe,Province,58.54166666666666,17.991666666666664,23.63333333333333,0.6425,9.333333333333334,7.416666666666665
AGO,Angola,AGO.10_1,Hu?�la,Province,57.019047619047626,10.052380952380954,32.92380952380953,1.0604761904761904,12.952380952380953,5.419047619047619
AGO,Angola,AGO.5_1,Cuando Cubango,Province,67.98809523809526,11.87142857142857,20.19285714285714,0.9330952380952379,12.880952380952381,5.995238095238095
MWI,Malawi,MWI.14_1,Mchinji,District,28.7,18.4,52.9,1.92,11.0,5.1
MWI,Malawi,MWI.11_1,Lilongwe,District,51.65,14.0,34.4,1.155,11.5,5.75
MWI,Malawi,MWI.7_1,Dowa,District,74.6,9.6,15.9,0.39,12.0,6.4
MWI,Malawi,MWI.6_1,Dedza,District,74.6,9.6,15.9,0.39,12.0,6.4
MOZ,Mozambique,MOZ.7_1,Nampula,Province,64.30476190476189,12.428571428571429,23.328571428571422,0.7466666666666668,11.619047619047619,6.380952380952382
BRA,Brazil,BRA.13_1,Minas Gerais,State,45.14049079754601,17.738036809815952,37.14478527607362,1.6221472392638034,12.282208588957054,5.642331288343558
ZMB,Zambia,ZMB.10_1,Western,Province,52.323076923076925,18.53076923076923,29.16153846153846,1.7284615384615387,14.692307692307692,5.792307692307692
MOZ,Mozambique,MOZ.10_1,Tete,Province,58.58571428571428,13.610714285714286,27.853571428571424,0.9492857142857142,11.5,6.182142857142857
MWI,Malawi,MWI.13_1,Mangochi,District,55.599999999999994,13.8,30.55,1.335,14.5,5.949999999999999
MDG,Madagascar,MDG.4_1,Mahajanga,Autonomous Province,57.090625,15.256249999999998,27.718749999999996,1.1812500000000001,11.1875,6.0687500000000005
AUS,Australia,AUS.11_1,Western Australia,State,72.2565340909091,12.642045454545455,15.162073863636362,0.41914772727272726,12.174715909090908,6.707386363636363
PER,Peru,PER.4_1,Arequipa,Region,59.25,16.825,23.924999999999997,0.9968750000000001,11.0,7.05
ZMB,Zambia,ZMB.5_1,Lusaka,Province,57.46666666666667,13.9,28.633333333333336,0.9016666666666665,10.333333333333334,6.3
MWI,Malawi,MWI.22_1,Ntcheu,District,28.7,18.4,52.9,1.92,11.0,5.1
MWI,Malawi,MWI.12_1,Machinga,District,70.8,12.8,16.5,1.15,14.0,6.6
AGO,Angola,AGO.8_1,Cunene,Province,65.75625,13.162500000000001,21.2125,0.62625,10.5625,6.6937500000000005
ZMB,Zambia,ZMB.9_1,Southern,Province,43.8,14.499999999999998,41.690909090909095,1.1659090909090908,12.5,6.113636363636363
MWI,Malawi,MWI.18_1,Neno,District,74.6,9.6,15.9,0.39,12.0,6.4
MWI,Malawi,MWI.28_1,Zomba,District,68.4,10.5,21.2,0.6,10.0,6.3
MOZ,Mozambique,MOZ.11_1,Zambezia,Province,57.51111111111111,12.670370370370373,29.85925925925926,1.0303703703703702,12.222222222222221,5.959259259259259
MDG,Madagascar,MDG.5_1,Toamasina,Autonomous Province,31.41764705882353,19.17647058823529,49.40588235294118,4.515882352941177,14.058823529411764,5.011764705882352
VUT,Vanuatu,VUT.3_1,Sanma,Province,34.2,15.5,50.2,2.76,8.0,5.0
BOL,Bolivia,BOL.2_1,Cochabamba,Department,54.20625,18.55625,27.237499999999997,1.389375,11.1875,6.53125
BRA,Brazil,BRA.7_1,Distrito Federal,Federal District,23.5,27.4,49.1,2.63,14.0,5.2
ZWE,Zimbabwe,ZWE.6_1,Mashonaland West,Province,67.28666666666668,12.286666666666664,20.479999999999997,0.636,11.6,6.633333333333335
ZWE,Zimbabwe,ZWE.4_1,Mashonaland Central,Province,69.41428571428573,11.285714285714283,19.35714285714286,0.5414285714285715,11.285714285714286,6.499999999999999
MWI,Malawi,MWI.3_1,Chikwawa,District,74.6,9.6,15.9,0.39,12.0,6.4
MWI,Malawi,MWI.15_1,Mulanje,District,68.4,10.5,21.2,0.6,10.0,6.3
PER,Peru,PER.19_1,Moquegua,Region,58.9,16.2,24.9,0.97,11.0,7.1
MOZ,Mozambique,MOZ.4_1,Manica,Province,54.805882352941175,11.935294117647057,33.22941176470589,0.9288235294117647,13.705882352941176,5.988235294117647
NAM,Namibia,NAM.6_1,Kunene,Region,51.851612903225806,18.487096774193546,29.700000000000003,0.698709677419355,13.548387096774194,7.56774193548387
ZWE,Zimbabwe,ZWE.8_1,Matabeleland North,Province,57.34444444444445,15.511111111111111,27.144444444444446,0.8333333333333333,12.444444444444445,6.822222222222222
ZWE,Zimbabwe,ZWE.5_1,Mashonaland East,Province,74.6,9.6,15.9,0.39,12.0,6.4
MOZ,Mozambique,MOZ.9_1,Sofala,Province,76.30588235294118,9.005882352941176,14.788235294117646,0.5958823529411764,11.529411764705882,6.135294117647058
