,GID_0,NAME_0,NAME_1,ENGTYPE_1,Sand,Silt,Clay,OC,CN
KAZ.9_1,KAZ,Kazakhstan,Qaraghandy,Region,54.29757575757575,25.28303030303031,20.480606060606057,1.2835757575757576,9.67878787878788
KAZ.5_1,KAZ,Kazakhstan,East Kazakhstan,Region,51.12788461538461,25.967307692307692,22.950000000000003,2.1945192307692314,10.442307692307692
FRA.7_1,FRA,France,Hauts-de-France,Region,76.0,9.900000000000002,14.099999999999998,0.41000000000000003,11.0
BEL.3_1,BEL,Belgium,Wallonie,Region,50.6375,27.2875,22.1125,1.5775,11.875
DEU.11_1,DEU,Germany,Rheinland-Pfalz,State,32.699999999999996,30.3,37.1,3.28,12.0
CZE.13_1,CZE,Czech Republic,?�steck??,Region,36.4,37.2,26.4,1.07,9.0
CZE.6_1,CZE,Czech Republic,Libereck??,Region,50.300000000000004,29.5,20.35,2.465,14.0
CZE.5_1,CZE,Czech Republic,Kr?�lov??hradeck??,Region,32.7,30.3,37.1,3.28,12.0
POL.8_1,POL,Poland,Opolskie,Province|Voivodeship,53.5,24.133333333333336,22.46666666666667,1.8866666666666667,14.333333333333334
POL.12_1,POL,Poland,?�l?�skie,Province|Voivodeship,48.199999999999996,38.46666666666667,13.433333333333332,4.3133333333333335,22.0
POL.13_1,POL,Poland,?�wi?�tokrzyskie,Province|Voivodeship,63.56666666666666,22.133333333333336,14.299999999999999,1.5599999999999998,9.0
POL.9_1,POL,Poland,Podkarpackie,Province|Voivodeship,53.04285714285714,28.671428571428578,18.357142857142858,2.9914285714285715,16.857142857142858
RUS.77_1,RUS,Russia,Volgograd,Region,44.455263157894734,31.86842105263158,23.64736842105263,1.8294736842105266,11.921052631578947
MNG.22_1,MNG,Mongolia,Uvs,Province,53.919047619047625,24.785714285714285,21.34761904761905,1.4161904761904762,10.142857142857142
DEU.2_1,DEU,Germany,Bayern,0,59.07037037037038,22.266666666666666,18.711111111111112,1.3255555555555552,12.481481481481481
CZE.3_1,CZE,Czech Republic,Karlovarsk??,Region,32.7,30.3,37.1,3.28,12.0
CZE.12_1,CZE,Czech Republic,St?�edo?�esk??,Region,33.175,28.275,38.65,2.9149999999999996,10.0
CZE.11_1,CZE,Czech Republic,Prague,Region,76.0,9.9,14.1,0.41,11.0
CZE.9_1,CZE,Czech Republic,Pardubick??,Region,76.0,9.9,14.1,0.41,11.0
CZE.8_1,CZE,Czech Republic,Olomouck??,Region,32.53333333333334,34.9,32.63333333333333,3.1999999999999997,12.0
CZE.7_1,CZE,Czech Republic,Moravskoslezsk??,Region,32.7,30.3,37.1,3.28,12.0
POL.6_1,POL,Poland,Ma?�opolskie,Province|Voivodeship,39.199999999999996,29.771428571428576,31.099999999999998,2.3442857142857143,11.428571428571429
UKR.14_1,UKR,Ukraine,L'viv,Region,50.36666666666666,23.67777777777778,25.999999999999996,2.068888888888889,12.333333333333334
UKR.22_1,UKR,Ukraine,Ternopil',Region,52.239999999999995,21.9,25.860000000000003,1.098,31.8
UKR.10_1,UKR,Ukraine,Khmel'nyts'kyy,Region,44.8,31.475,23.7375,2.05625,18.5
UKR.18_1,UKR,Ukraine,Poltava,Region,36.59166666666667,39.89166666666667,23.524999999999995,2.735,14.25
UKR.8_1,UKR,Ukraine,Kharkiv,Region,35.724999999999994,39.300000000000004,24.974999999999994,2.5974999999999997,18.25
RUS.58_1,RUS,Russia,Rostov,Region,46.81951219512195,30.902439024390244,22.270731707317076,2.0163414634146344,14.853658536585366
MNG.4_1,MNG,Mongolia,Bulgan,Province,55.39473684210526,20.00526315789474,24.615789473684213,1.1326315789473684,10.68421052631579
MNG.18_1,MNG,Mongolia,Selenge,Province,58.606666666666655,16.939999999999994,24.453333333333326,1.0493333333333337,11.0
MNG.6_1,MNG,Mongolia,Dornod,Province,45.88260869565217,32.39347826086956,21.77608695652174,1.8954347826086952,9.956521739130435
FRA.9_1,FRA,France,Normandie,Region,57.79090909090908,21.272727272727277,20.954545454545453,0.660909090909091,11.545454545454545
FRA.6_1,FRA,France,Grand Est,Region,46.70869565217391,27.321739130434786,25.969565217391303,1.2073913043478262,10.130434782608695
LUX.3_1,LUX,Luxembourg,Luxembourg,District,59.9,13.4,26.7,0.73,15.0
DEU.12_1,DEU,Germany,Saarland,State,32.7,30.3,37.1,3.28,12.0
DEU.1_1,DEU,Germany,Baden-W??rttemberg,State,52.35714285714287,20.55,27.121428571428577,1.3499999999999999,13.428571428571429
CZE.10_1,CZE,Czech Republic,Plze?�sk??,Region,32.7,30.3,37.1,3.28,12.0
CZE.1_1,CZE,Czech Republic,Jiho?�esk??,Region,39.5,26.075,34.5,2.6424999999999996,12.75
CZE.4_1,CZE,Czech Republic,Kraj Vyso?�ina,Region,32.7,30.3,37.1,3.28,12.0
CZE.14_1,CZE,Czech Republic,Zl?�nsk??,Region,32.7,30.3,37.1,3.28,12.0
UKR.24_1,UKR,Ukraine,Vinnytsya,Region,45.727272727272734,33.65454545454545,20.645454545454545,2.3281818181818177,14.0
UKR.1_1,UKR,Ukraine,Cherkasy,Region,34.45,41.474999999999994,24.0875,8.427499999999998,20.75
UKR.15_1,UKR,Ukraine,Luhans'k,Region,34.43,42.42,23.15,2.952,11.9
MNG.2_1,MNG,Mongolia,Bayan-?�lgiy,Province,57.864705882352936,18.811764705882354,23.323529411764703,1.25,11.0
MNG.9_1,MNG,Mongolia,Dzavhan,Province,55.14137931034483,22.799999999999997,22.09655172413793,1.3341379310344827,10.379310344827585
MNG.5_1,MNG,Mongolia,Darhan-Uul,Municipality,58.9,16.2,24.9,0.97,11.0
USA.48_1,USA,United States,Washington,State,54.50147058823529,25.725,19.799999999999994,2.0460294117647053,11.029411764705882
USA.13_1,USA,United States,Idaho,State,56.2925,25.213749999999997,18.577499999999997,1.209625,12.8
USA.27_1,USA,United States,Montana,State,55.06932515337423,26.499386503067484,18.484662576687118,1.3300613496932516,13.9079754601227
USA.35_1,USA,United States,North Dakota,State,38.370666666666665,37.266666666666666,24.392,2.2699999999999996,10.973333333333333
USA.24_1,USA,United States,Minnesota,State,52.7719512195122,25.168292682926833,22.071951219512187,5.889024390243901,15.121951219512194
FRA.8_1,FRA,France,?�le-de-France,Region,76.0,9.9,14.1,0.41,11.0
CZE.2_1,CZE,Czech Republic,Jihomoravsk??,Region,46.96666666666667,28.100000000000005,24.966666666666665,2.2433333333333336,11.666666666666666
SVK.6_1,SVK,Slovakia,Tren?�iansky,Region,32.7,30.3,37.1,3.28,12.0
SVK.8_1,SVK,Slovakia,??ilinsk??,Region,43.23333333333333,30.633333333333336,26.166666666666668,2.2533333333333334,10.0
SVK.5_1,SVK,Slovakia,Pre?�ovsk??,Region,35.660000000000004,35.82000000000001,28.54,1.512,9.6
UKR.7_1,UKR,Ukraine,Ivano-Frankivs'k,Region,59.459999999999994,24.76,15.819999999999999,2.4419999999999997,12.6
UKR.13_1,UKR,Ukraine,Kirovohrad,Region,33.766666666666666,41.96666666666667,24.266666666666666,2.8433333333333333,14.777777777777779
UKR.5_1,UKR,Ukraine,Dnipropetrovs'k,Region,32.199999999999996,44.1,23.7,3.0399999999999996,12.0
UKR.6_1,UKR,Ukraine,Donets'k,Region,34.763636363636365,40.60909090909091,24.627272727272725,2.7181818181818183,16.545454545454547
KAZ.4_1,KAZ,Kazakhstan,Atyrau,Region,65.91153846153847,12.996153846153845,21.22307692307692,0.48923076923076925,10.346153846153847
CHN.28_1,CHN,China,Xinjiang Uygur,Autonomous Region,52.126269315673284,20.23576158940397,27.664238410596024,0.6742825607064017,10.211920529801324
MNG.1_1,MNG,Mongolia,Arhangay,Province,54.239999999999995,21.575,24.205000000000002,1.2355,10.6
MNG.16_1,MNG,Mongolia,Orhon,Municipality,58.9,16.2,24.9,0.97,11.0
MNG.20_1,MNG,Mongolia,T??v,Province,50.17333333333335,26.516666666666662,23.34666666666667,1.5063333333333333,10.266666666666667
MNG.12_1,MNG,Mongolia,Hentiy,Province,46.72580645161291,29.416129032258052,23.912903225806456,1.5348387096774192,9.903225806451612
RUS.82_1,RUS,Russia,Yevrey,Autonomous Region,53.13846153846153,21.969230769230766,24.89230769230769,10.31230769230769,13.923076923076923
FRA.3_1,FRA,France,Bretagne,Region,40.2909090909091,36.26363636363636,23.55454545454546,1.458181818181818,11.090909090909092
FRA.12_1,FRA,France,Pays de la Loire,Region,57.30833333333333,21.958333333333332,20.766666666666666,0.8175,11.333333333333334
FRA.4_1,FRA,France,Centre-Val de Loire,Region,57.339999999999996,19.226666666666667,23.459999999999994,0.95,13.133333333333333
AUT.4_1,AUT,Austria,Ober??sterreich,State,47.81666666666666,27.150000000000002,25.066666666666666,2.0316666666666667,10.333333333333334
AUT.3_1,AUT,Austria,Nieder??sterreich,State,44.41428571428572,30.35714285714286,25.25714285714286,2.202857142857143,10.857142857142858
SVK.7_1,SVK,Slovakia,Trnavsk??,Region,48.5,30.8,20.7,1.74,9.0
SVK.4_1,SVK,Slovakia,Nitriansky,Region,48.699999999999996,24.049999999999997,27.275,1.2425,10.5
SVK.1_1,SVK,Slovakia,Banskobystrick??,Region,33.93333333333333,32.6,33.53333333333333,2.543333333333333,11.0
HUN.4_1,HUN,Hungary,Borsod-Aba??j-Zempl??n,County,61.333333333333336,17.96666666666667,20.733333333333334,0.8833333333333333,11.333333333333334
SVK.3_1,SVK,Slovakia,Ko?�ick??,Region,34.6,22.2,43.3,1.82,4.0
UKR.23_1,UKR,Ukraine,Transcarpathia,Region,39.975,24.05,36.05,2.2775,10.75
UKR.3_1,UKR,Ukraine,Chernivtsi,Region,56.199999999999996,19.9,23.900000000000002,0.9833333333333334,28.333333333333332
MDA.25_1,MDA,Moldova,Ocni?�a,District,46.3,24.9,28.8,1.27,37.0
RUS.5_1,RUS,Russia,Astrakhan',Region,67.74285714285713,12.985714285714286,19.400000000000002,0.775,11.571428571428571
MNG.13_1,MNG,Mongolia,Hovd,Province,56.95517241379312,21.806896551724137,21.27241379310345,0.9920689655172414,10.03448275862069
RUS.56_1,RUS,Russia,Primor'ye,Territory,59.20357142857142,15.350000000000003,25.446428571428573,0.897142857142857,12.214285714285714
USA.23_1,USA,United States,Michigan,State,65.66666666666667,22.278431372549026,12.16470588235294,2.2566666666666664,14.333333333333334
CAN.4_1,CAN,Canada,New Brunswick,Province,72.80000000000003,23.075000000000006,4.299999999999999,1.3549999999999998,18.25
FRA.2_1,FRA,France,Bourgogne-Franche-Comt??,Region,45.14117647058824,24.041176470588233,30.841176470588234,1.5458823529411763,11.117647058823529
AUT.1_1,AUT,Austria,Burgenland,State,50.349999999999994,17.95,31.75,1.45,13.0
HUN.8_1,HUN,Hungary,Gyor-Moson-Sopron,County,34.6,22.2,43.3,1.82,4.0
HUN.13_1,HUN,Hungary,N??gr?�d,County,40.1,21.5,38.4,1.44,10.0
HUN.10_1,HUN,Hungary,Heves,County,76.0,9.9,14.1,0.41,11.0
HUN.9_1,HUN,Hungary,Hajd??-Bihar,County,46.0,28.666666666666668,25.366666666666664,1.3666666666666665,7.333333333333333
HUN.16_1,HUN,Hungary,Szabolcs-Szatm?�r-Bereg,County,78.15,10.95,11.0,0.48,10.5
ROU.34_1,ROU,Romania,Satu Mare,County,59.9,13.4,26.7,0.73,15.0
ROU.27_1,ROU,Romania,Maramure?�,County,36.4,37.2,26.4,1.07,9.0
ROU.36_1,ROU,Romania,Suceava,County,33.93333333333333,32.6,33.53333333333333,2.543333333333333,11.0
ROU.7_1,ROU,Romania,Boto?�ani,County,48.55,22.3,29.15,0.91,12.0
MDA.28_1,MDA,Moldova,R?�?�cani,District,46.3,24.9,28.8,1.27,37.0
MDA.29_1,MDA,Moldova,S?�ngerei,District,32.2,44.1,23.7,3.04,12.0
MDA.18_1,MDA,Moldova,Flore?�ti,District,46.3,24.9,28.8,1.27,37.0
MDA.36_1,MDA,Moldova,Transnistria,Territorial Unit,49.76666666666667,27.266666666666666,23.0,1.8200000000000003,21.0
UKR.17_1,UKR,Ukraine,Odessa,Region,44.13333333333333,34.241666666666674,21.624999999999996,2.4566666666666666,11.416666666666666
UKR.16_1,UKR,Ukraine,Mykolayiv,Region,47.06666666666667,32.900000000000006,20.03333333333333,2.4533333333333336,11.333333333333334
UKR.26_1,UKR,Ukraine,Zaporizhzhya,Region,47.06666666666667,32.900000000000006,20.03333333333333,2.4533333333333336,11.333333333333334
RUS.22_1,RUS,Russia,Kalmyk,Republic,55.699999999999996,21.25172413793103,23.16896551724138,1.0044827586206897,9.655172413793103
MNG.21_1,MNG,Mongolia,Ulaanbaatar,Municipality,58.9,16.2,24.9,0.97,11.0
USA.20_1,USA,United States,Maine,State,64.93571428571428,30.735714285714288,4.510714285714286,2.162499999999999,17.428571428571427
CHE.11_1,CHE,Switzerland,Jura,Canton,48.5,30.8,20.7,1.74,9.0
CHE.1_1,CHE,Switzerland,Aargau,Canton,76.0,9.9,14.1,0.41,11.0
CHE.26_1,CHE,Switzerland,Z??rich,Canton,76.0,9.9,14.1,0.41,11.0
CHE.16_1,CHE,Switzerland,Sankt Gallen,Canton,40.6,30.55,28.9,2.51,10.5
AUT.8_1,AUT,Austria,Vorarlberg,State,48.5,30.8,20.7,1.74,9.0
AUT.7_1,AUT,Austria,Tirol,State,61.43333333333334,29.400000000000002,9.3,1.6799999999999997,13.666666666666666
AUT.5_1,AUT,Austria,Salzburg,State,44.43333333333334,29.766666666666666,25.933333333333337,2.7366666666666664,13.333333333333334
AUT.6_1,AUT,Austria,Steiermark,State,32.949999999999996,28.650000000000002,38.483333333333334,3.0366666666666666,11.833333333333334
HUN.18_1,HUN,Hungary,Vas,County,64.3,12.2,23.5,0.63,10.0
HUN.19_1,HUN,Hungary,Veszpr??m,County,70.15,11.05,18.8,0.52,10.5
HUN.7_1,HUN,Hungary,Fej??r,County,41.6,26.6,31.8,1.32,11.0
HUN.14_1,HUN,Hungary,Pest,County,38.85,30.75,30.4,3.8249999999999997,12.0
HUN.11_1,HUN,Hungary,J?�sz-Nagykun-Szolnok,County,46.25,27.2,26.599999999999998,1.6549999999999998,10.0
ROU.5_1,ROU,Romania,Bihor,County,53.13333333333333,22.233333333333334,24.666666666666668,0.7033333333333333,13.333333333333334
ROU.33_1,ROU,Romania,S?�laj,County,48.15,25.3,26.549999999999997,0.9,12.0
ROU.6_1,ROU,Romania,Bistri?�a-N?�s?�ud,County,59.9,13.4,26.7,0.73,15.0
ROU.30_1,ROU,Romania,Neam?�,County,34.833333333333336,29.03333333333333,36.26666666666667,2.6733333333333333,12.333333333333334
ROU.24_1,ROU,Romania,Ia?�i,County,50.75,20.0,29.25,1.025,13.0
MDA.37_1,MDA,Moldova,Ungheni,District,41.6,26.6,31.8,1.32,11.0
MDA.33_1,MDA,Moldova,Str?�?�eni,District,46.3,24.9,28.8,1.27,37.0
UKR.9_1,UKR,Ukraine,Kherson,Region,54.5,27.3,18.199999999999996,2.16,11.0
KAZ.11_1,KAZ,Kazakhstan,Qyzylorda,Region,50.062962962962956,22.58703703703704,27.42037037037037,1.9451851851851851,9.777777777777779
MNG.10_1,MNG,Mongolia,Govi-Altay,Province,59.688,20.898000000000003,19.446,0.485,9.12
MNG.3_1,MNG,Mongolia,Bayanhongor,Province,56.77674418604652,22.967441860465115,20.3046511627907,0.7158139534883721,9.209302325581396
MNG.19_1,MNG,Mongolia,S??hbaatar,Province,38.010000000000005,39.22333333333333,22.866666666666674,1.944,9.033333333333333
USA.50_1,USA,United States,Wisconsin,State,70.97399999999999,16.086,13.0,0.8007999999999998,12.08
CAN.7_1,CAN,Canada,Nova Scotia,Province,71.35882352941178,24.72941176470588,4.094117647058823,1.4417647058823528,17.58823529411765
FRA.10_1,FRA,France,Nouvelle-Aquitaine,Region,51.14375,23.859375,25.040625,1.8109375,13.5
CHE.24_1,CHE,Switzerland,Vaud,Canton,76.0,9.9,14.1,0.41,11.0
CHE.6_1,CHE,Switzerland,Bern,Canton,55.86666666666667,18.8,25.366666666666664,1.5533333333333335,11.333333333333334
CHE.10_1,CHE,Switzerland,Graub??nden,Canton,55.43333333333334,21.066666666666666,23.5,1.2266666666666666,10.333333333333334
ITA.17_1,ITA,Italy,Trentino-Alto Adige,Autonomous Region,61.07142857142857,27.514285714285712,11.528571428571428,1.5785714285714285,13.285714285714286
AUT.2_1,AUT,Austria,K?�rnten,State,32.7,30.3,37.1,3.28,12.0
SVN.9_1,SVN,Slovenia,Pomurska,Statistical Region,19.8,55.2,24.8,4.27,17.0
HUN.20_1,HUN,Hungary,Zala,County,76.0,9.9,14.1,0.41,11.0
HUN.15_1,HUN,Hungary,Somogy,County,64.76666666666667,15.366666666666667,19.933333333333334,0.64,9.666666666666666
HUN.17_1,HUN,Hungary,Tolna,County,41.6,26.6,31.8,1.32,11.0
HUN.1_1,HUN,Hungary,B?�cs-Kiskun,County,46.474999999999994,21.675,31.924999999999997,1.8175,11.0
HUN.6_1,HUN,Hungary,Csongr?�d,County,40.8,22.5,36.8,2.17,11.0
HUN.3_1,HUN,Hungary,B??k??s,County,32.95,17.35,49.75,1.425,15.0
ROU.14_1,ROU,Romania,Cluj,County,34.833333333333336,29.03333333333333,36.26666666666667,2.6733333333333333,12.333333333333334
ROU.29_1,ROU,Romania,Mure?�,County,50.45,27.349999999999998,22.2,3.88,18.5
ROU.22_1,ROU,Romania,Harghita,County,44.23333333333333,29.26666666666667,26.5,0.9566666666666667,11.0
ROU.4_1,ROU,Romania,Bac?�u,County,48.525,20.925,30.575,1.5150000000000001,13.25
ROU.41_1,ROU,Romania,Vaslui,County,53.06666666666666,21.033333333333335,25.900000000000002,1.0166666666666666,11.0
MDA.21_1,MDA,Moldova,H?�ncesti,District,41.6,26.6,31.8,1.32,11.0
MDA.9_1,MDA,Moldova,Causeni,District,41.6,26.6,31.8,1.32,11.0
RUS.34_1,RUS,Russia,Krasnodar,Territory,54.412000000000006,22.032000000000004,23.567999999999998,1.3868,22.8
KAZ.1_1,KAZ,Kazakhstan,Almaty,Region,50.27169811320755,24.66792452830189,25.120754716981132,1.6935849056603776,10.18867924528302
MNG.17_1,MNG,Mongolia,?�v??rhangay,Province,59.52727272727273,18.345454545454544,22.172727272727276,0.98,10.363636363636363
MNG.11_1,MNG,Mongolia,Govis??mber,Municipality,36.7,40.3,23.1,2.0,9.0
USA.38_1,USA,United States,Oregon,State,42.568888888888885,29.383333333333344,28.118888888888886,2.1834444444444445,10.544444444444444
CAN.10_1,CAN,Canada,Prince Edward Island,Province,67.9,28.7,3.6,1.65,16.0
FRA.1_1,FRA,France,Auvergne-Rh??ne-Alpes,Region,48.4423076923077,24.0423076923077,27.557692307692307,1.8703846153846153,11.346153846153847
CHE.8_1,CHE,Switzerland,Gen?�ve,Canton,76.0,9.9,14.1,0.41,11.0
CHE.23_1,CHE,Switzerland,Valais,Canton,58.9,16.2,24.9,0.97,11.0
ITA.13_1,ITA,Italy,Piemonte,Region,53.288888888888884,21.044444444444444,25.722222222222218,1.7011111111111112,12.444444444444445
CHE.21_1,CHE,Switzerland,Ticino,Canton,67.9,28.7,3.6,1.65,16.0
ITA.10_1,ITA,Italy,Lombardia,Region,64.875,19.325000000000003,15.850000000000001,0.9137500000000001,12.125
ITA.20_1,ITA,Italy,Veneto,Region,39.857142857142854,35.37142857142857,24.771428571428572,1.2614285714285713,9.0
ITA.7_1,ITA,Italy,Friuli-Venezia Giulia,Autonomous Region,36.4,37.2,26.4,1.07,9.0
SVN.1_1,SVN,Slovenia,Gorenjska,Statistical Region,40.1,21.5,38.4,1.44,10.0
SVN.7_1,SVN,Slovenia,Osrednjeslovenska,Statistical Region,32.7,30.3,37.1,3.28,12.0
SVN.10_1,SVN,Slovenia,Savinjska,Statistical Region,32.7,30.3,37.1,3.28,12.0
HRV.8_1,HRV,Croatia,Krapinsko-Zagorska,County,32.7,30.3,37.1,3.28,12.0
HRV.17_1,HRV,Croatia,Vara??dinska,County,59.9,13.4,26.7,0.73,15.0
HRV.7_1,HRV,Croatia,Koprivni?�ko-Kri??eva?�ka,County,59.9,13.4,26.7,0.73,15.0
HUN.2_1,HUN,Hungary,Baranya,County,56.2,23.55,20.25,0.74,10.0
ROU.2_1,ROU,Romania,Arad,County,39.699999999999996,26.175,34.199999999999996,1.895,10.5
ROU.23_1,ROU,Romania,Hunedoara,County,48.15,25.3,26.549999999999997,0.9,12.0
ROU.1_1,ROU,Romania,Alba,County,57.03333333333333,22.3,20.7,1.9933333333333332,18.0
ROU.35_1,ROU,Romania,Sibiu,County,55.599999999999994,26.75,17.7,2.625,19.5
MDA.19_1,MDA,Moldova,G?�g?�uzia,Autonomous Territory,41.6,26.6,31.8,1.32,11.0
UKR.4_1,UKR,Ukraine,Crimea,Autonomous Republic,47.425,29.5125,23.0625,2.00875,17.75
KAZ.6_1,KAZ,Kazakhstan,Mangghystau,Region,61.41886792452831,17.105660377358493,21.59056603773585,0.3037735849056604,8.981132075471699
MNG.8_1,MNG,Mongolia,Dundgovi,Province,54.74074074074074,25.466666666666665,19.877777777777784,1.0637037037037036,9.25925925925926
MNG.7_1,MNG,Mongolia,Dornogovi,Province,62.082499999999996,19.427500000000002,18.5625,0.6084999999999999,9.275
CHN.17_1,CHN,China,Jilin,Province,46.70285714285715,25.36285714285714,27.93714285714287,1.4792857142857145,10.67142857142857
USA.42_1,USA,United States,South Dakota,State,46.43787878787878,32.63787878787879,20.97424242424242,1.872121212121212,12.303030303030303
ITA.19_1,ITA,Italy,Valle d'Aosta,Autonomous Region,58.2,29.75,12.15,1.6949999999999998,12.5
SVN.6_1,SVN,Slovenia,Obalno-kra?�ka,Statistical Region,40.1,21.5,38.4,1.44,10.0
SVN.3_1,SVN,Slovenia,Jugovzhodna Slovenija,Statistical Region,40.1,21.5,38.4,1.44,10.0
HRV.21_1,HRV,Croatia,Zagreba?�ka,County,46.4,45.2,8.4,0.65,10.0
HRV.4_1,HRV,Croatia,Grad Zagreb,City,46.4,45.2,8.4,0.65,10.0
HRV.1_1,HRV,Croatia,Bjelovarska-Bilogorska,County,59.9,13.4,26.7,0.73,15.0
HRV.18_1,HRV,Croatia,Viroviticko-Podravska,County,59.9,13.4,26.7,0.73,15.0
HRV.11_1,HRV,Croatia,Osjecko-Baranjska,County,76.0,9.9,14.1,0.41,11.0
SRB.24_1,SRB,Serbia,Zapadno-Ba?�ki,District,34.6,22.2,43.3,1.82,4.0
SRB.5_1,SRB,Serbia,Ju??no-Ba?�ki,District,40.8,22.5,36.8,2.17,11.0
SRB.19_1,SRB,Serbia,Srednje-Banatski,District,33.599999999999994,24.2,42.25,2.3049999999999997,12.5
ROU.38_1,ROU,Romania,Timi?�,County,43.15,19.65,37.2,1.585,14.5
ROU.13_1,ROU,Romania,Cara?�-Severin,County,33.93333333333334,32.6,33.53333333333333,2.5433333333333334,11.0
ROU.8_1,ROU,Romania,Bra?�ov,County,38.9,33.56666666666667,27.633333333333336,3.693333333333333,16.0
ROU.11_1,ROU,Romania,Buz?�u,County,46.45,33.35,20.25,2.92,17.5
ROU.42_1,ROU,Romania,Vrancea,County,49.75,26.65,23.65,0.69,12.5
ROU.19_1,ROU,Romania,Gala?�i,County,41.6,26.6,31.8,1.32,11.0
RUS.65_1,RUS,Russia,Stavropol',Territory,49.472,29.355999999999998,21.176,2.0812,16.24
KAZ.12_1,KAZ,Kazakhstan,South Kazakhstan,Region,46.59655172413794,26.641379310344824,26.824137931034482,0.6451724137931033,12.758620689655173
KAZ.14_1,KAZ,Kazakhstan,Zhambyl,Region,50.80263157894738,23.6921052631579,25.571052631578947,0.5942105263157893,9.052631578947368
USA.30_1,USA,United States,New Hampshire,State,61.25999999999999,33.260000000000005,5.640000000000001,2.7979999999999996,19.2
ITA.6_1,ITA,Italy,Emilia-Romagna,Region,41.528571428571425,32.314285714285724,26.171428571428574,1.2914285714285716,9.714285714285714
HRV.5_1,HRV,Croatia,Istarska,County,64.3,12.2,23.5,0.63,10.0
HRV.9_1,HRV,Croatia,Licko-Senjska,County,48.5,30.8,20.7,1.74,9.0
HRV.6_1,HRV,Croatia,Karlovacka,County,64.3,12.2,23.5,0.63,10.0
HRV.15_1,HRV,Croatia,Sisacko-Moslavacka,County,40.1,21.5,38.4,1.44,10.0
